Posn_Id,Skill_Id,Play_Id,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
8092501,9083491,243136,41,58,51,41,40,55,31,32,34,54,67,71,63,54,70,48,62,54,47,49,32,12,55,42,53,42,16,15,12,9,8,8,5,8
8092502,9083492,245951,56,36,37,42,31,61,38,38,40,55,76,78,70,49,75,41,72,56,48,32,56,50,51,45,47,36,48,55,54,10,7,8,8,14
8092503,9083493,211135,42,57,54,58,34,56,34,28,51,55,70,45,75,55,73,53,57,65,68,59,36,36,57,51,57,41,59,36,21,10,16,15,15,10
8092504,9083494,232638,38,61,49,44,40,52,51,40,31,54,68,69,57,54,70,49,76,93,60,48,29,31,46,40,60,57,21,23,24,11,12,8,9,9
8092505,9083495,242877,45,53,33,54,38,52,41,35,45,48,73,70,80,62,78,46,77,61,41,52,32,20,52,51,47,43,46,27,22,13,11,10,14,11
8092506,9083496,242109,37,26,56,47,30,31,31,23,38,39,64,62,51,52,70,42,69,60,67,31,49,56,45,44,38,46,47,56,54,14,9,8,8,8
8092507,9083497,245435,23,17,22,38,18,19,21,20,27,27,26,38,43,52,49,29,55,30,67,18,33,22,16,53,20,39,15,22,24,56,59,54,48,56
8092508,9083498,243131,42,41,65,45,26,50,30,32,35,40,65,55,58,49,42,29,61,56,76,26,48,54,46,36,33,36,51,58,64,11,9,9,12,12
8092509,9083499,138427,60,21,40,56,13,45,42,37,55,57,57,54,53,61,70,36,61,66,85,24,94,31,41,53,35,53,55,51,58,12,16,14,15,7
8092510,9083500,246714,48,47,30,58,43,59,49,36,57,56,70,74,53,51,74,51,53,57,53,41,38,23,43,52,58,59,36,34,32,7,12,14,11,10
8092511,9083501,226490,33,59,55,47,41,49,40,29,33,51,50,55,70,54,59,57,64,53,39,62,27,13,56,51,65,51,15,12,14,10,9,14,9,13
8092512,9083502,246713,45,31,28,46,39,71,37,40,43,68,78,73,80,40,76,38,75,35,37,41,32,26,42,41,43,45,27,13,18,7,12,14,12,10
8092513,9083503,239801,54,41,37,48,30,56,43,32,42,54,78,82,67,42,78,49,57,71,47,33,53,44,42,40,40,49,49,55,50,10,9,7,7,8
8092514,9083504,236794,11,7,14,23,8,6,12,11,25,14,18,18,32,54,37,20,40,21,53,8,18,11,8,39,11,35,15,12,13,57,54,50,52,56
8092515,9083505,235770,53,31,47,50,29,48,46,49,46,48,66,62,59,49,66,33,55,63,65,40,52,49,42,41,34,48,53,54,56,11,11,11,10,7
8092516,9083506,246775,53,50,35,51,45,57,48,38,47,56,70,68,63,39,60,56,54,55,63,39,65,21,50,50,52,43,41,27,27,14,13,9,12,10
8092517,9083507,242167,39,39,46,62,41,58,46,39,63,61,62,64,59,52,76,53,50,47,43,37,37,26,49,51,35,57,46,47,51,10,15,11,10,7
8092518,9083508,241655,14,8,12,16,5,7,13,11,16,19,25,33,22,45,27,24,38,19,43,6,25,8,4,26,17,34,24,12,10,60,52,58,54,55
8092519,9083509,247029,37,49,45,59,51,58,51,55,55,55,77,67,70,52,81,69,62,70,39,50,56,40,55,50,48,46,39,39,42,11,8,13,8,12
8092520,9083510,246260,51,29,51,54,31,51,35,39,47,42,67,71,53,42,52,37,61,54,56,25,55,56,38,41,42,47,51,56,54,7,8,11,6,14
8092521,9083511,246004,50,32,44,43,21,52,39,27,39,48,76,74,70,45,75,42,73,68,56,30,52,52,49,40,35,46,53,54,53,14,7,7,13,9
8092522,9083512,243188,43,55,40,45,36,60,43,36,34,59,67,63,59,48,72,68,39,58,44,35,29,16,60,48,46,57,22,22,22,11,14,11,13,8
8092523,9083513,223988,16,15,16,33,15,19,16,17,24,27,46,44,39,55,45,22,58,37,51,19,36,23,14,33,23,28,14,19,12,58,55,55,51,51
8092524,9083514,247027,47,26,40,39,25,50,34,32,28,52,64,59,55,55,44,26,59,57,45,23,54,53,49,38,32,40,53,59,60,6,9,11,6,9
8092525,9083515,244211,52,30,47,50,28,45,36,30,36,45,66,64,64,46,69,41,56,61,56,32,51,53,36,35,33,39,52,55,57,14,6,14,8,8
8092526,9083516,245489,35,28,49,59,30,53,22,29,55,55,62,60,47,38,66,36,74,64,58,37,46,55,32,37,33,48,52,56,53,14,10,13,15,10
8092527,9083517,233456,13,14,11,25,18,15,11,12,21,18,36,34,37,49,38,13,35,32,50,19,27,16,18,45,17,30,15,14,12,58,52,55,52,58
8092528,9083518,246767,23,27,55,56,20,47,28,25,54,49,62,63,42,42,65,32,67,57,55,21,59,53,23,32,39,40,50,58,54,13,6,11,10,7
8092529,9083519,244207,52,55,47,50,55,62,57,62,41,58,72,74,75,35,68,44,57,43,39,41,35,25,45,41,61,38,34,31,21,13,8,9,12,6
8092530,9083520,244781,11,6,24,19,6,12,14,13,25,20,15,21,33,36,48,22,63,27,57,8,19,22,5,44,17,27,28,14,10,58,57,56,49,57
8092531,9083521,247082,42,47,40,56,38,50,49,41,52,54,70,72,78,44,84,49,50,49,39,57,47,29,40,55,42,53,35,44,46,5,10,13,12,11
8092532,9083522,237866,33,61,52,39,36,44,38,30,31,42,55,52,60,55,65,58,62,51,60,50,38,25,60,46,67,54,18,15,15,13,8,6,7,13
8092533,9083523,231722,10,6,13,23,5,8,10,14,26,16,22,18,32,39,44,21,56,19,45,8,25,14,5,27,12,39,12,12,13,58,59,49,49,52
8092534,9083524,245545,12,5,14,28,8,7,11,14,25,14,30,24,34,52,47,25,64,21,53,9,21,10,7,23,13,33,6,12,10,56,54,52,50,55
8092535,9083525,237865,56,63,39,52,44,55,51,42,48,61,55,55,63,43,58,53,38,39,60,40,30,22,51,49,59,55,30,27,24,14,10,7,6,14
8092536,9083526,236328,39,55,50,41,47,46,35,36,35,49,59,71,46,45,45,62,53,50,77,48,70,28,48,45,52,45,25,30,32,13,6,9,14,8
8092537,9083527,242983,11,7,13,22,9,7,10,14,25,11,26,30,38,34,49,22,59,23,45,5,28,8,6,30,19,30,9,12,14,55,56,57,56,55
8092538,9083528,241959,45,53,47,51,44,53,41,42,42,54,68,71,64,54,75,46,55,53,53,39,36,20,52,45,47,57,18,29,31,11,6,11,8,14
8092539,9083529,243750,15,9,11,18,8,13,12,13,25,16,20,26,22,37,29,24,55,30,73,11,21,8,8,29,11,35,21,12,11,54,57,55,54,56
8092540,9083530,237606,43,52,42,63,49,54,51,35,54,53,63,61,60,46,65,54,58,42,60,48,53,26,53,54,53,54,25,36,43,12,11,12,5,7
8092541,9083531,243493,42,47,32,48,42,57,49,43,42,54,86,81,76,36,72,53,45,46,47,45,47,19,51,45,45,41,45,33,32,12,14,6,7,11
8092542,9083532,242469,39,33,44,56,38,39,32,34,45,44,67,61,51,50,73,52,57,68,66,38,56,53,44,45,40,46,48,55,56,11,9,10,13,8
8092543,9083533,208932,12,17,18,26,15,17,16,18,25,12,43,48,36,51,58,19,54,37,57,13,18,16,19,53,17,38,17,18,15,56,52,52,52,54
8092544,9083534,245027,28,53,56,38,45,51,39,31,27,46,62,62,54,45,45,56,64,53,72,55,25,16,50,41,57,45,11,14,17,6,6,6,6,15
8092545,9083535,242723,37,66,59,44,45,52,34,30,34,44,62,54,57,44,78,52,67,53,38,49,35,15,51,42,62,42,32,33,30,6,10,12,9,5
8092546,9083536,227949,45,28,50,42,30,53,32,32,33,49,45,47,57,53,70,32,52,50,58,31,52,59,48,40,43,43,49,62,61,13,7,13,11,10
8092547,9083537,243050,35,59,47,42,36,57,38,34,31,52,72,68,59,49,65,43,61,56,59,49,26,11,53,51,58,48,48,12,20,5,7,10,9,14
8092548,9083538,240236,46,48,42,60,37,54,51,42,55,58,63,64,68,44,74,52,77,55,41,45,40,39,48,49,45,56,41,55,52,6,8,8,12,9
8092549,9083539,244328,49,55,45,47,51,62,48,29,41,57,70,68,75,56,79,56,57,53,39,51,55,19,43,48,42,51,18,12,13,13,7,14,7,8
8092550,9083540,233832,38,25,43,37,31,57,35,29,30,42,67,52,60,54,76,22,55,59,52,31,48,55,42,38,36,38,51,63,60,11,8,13,13,12
8092551,9083541,237927,15,10,9,25,8,19,13,9,25,25,50,50,28,49,43,26,63,29,41,9,24,14,9,44,21,32,13,15,14,53,53,51,52,55
8092552,9083542,244070,54,23,42,53,19,52,48,25,26,50,68,67,65,47,61,28,55,52,42,21,46,49,32,30,29,37,51,56,54,12,14,9,15,13
8092553,9083543,246117,49,51,32,43,52,61,50,33,40,58,68,70,59,40,68,52,48,55,43,48,30,31,51,46,38,52,22,30,28,10,10,12,7,10
8092554,9083544,218468,40,28,52,61,35,50,32,32,54,51,67,73,82,52,81,50,91,75,53,38,56,51,52,49,40,60,45,53,48,12,8,9,10,11
8092555,9083545,247391,25,60,52,38,39,45,39,26,25,43,72,70,64,47,68,58,65,68,44,54,38,10,56,40,60,48,16,19,15,13,9,9,11,15
8092556,9083546,245343,23,15,55,33,21,23,29,21,25,28,62,64,45,47,56,35,74,64,70,18,45,54,22,31,34,44,57,53,48,10,11,7,12,14
8092557,9083547,237919,43,33,42,62,38,56,45,36,56,54,73,75,70,48,85,48,54,60,37,30,48,23,42,55,44,57,49,41,42,12,12,9,11,7
8092558,9083548,244828,10,7,14,19,6,6,10,12,28,17,19,30,29,44,49,23,62,17,43,5,23,14,7,25,11,28,7,13,11,49,56,57,54,57
8092559,9083549,245083,38,43,49,55,39,54,58,46,53,53,65,64,70,54,71,53,54,47,50,41,55,42,50,48,39,51,30,34,31,11,9,7,9,14
8092560,9083550,244824,41,21,52,51,17,28,34,28,42,33,62,60,56,47,71,38,67,67,56,31,47,55,31,26,39,37,56,58,48,8,7,6,15,8
8092561,9083551,245847,30,25,56,56,23,43,30,21,54,36,61,59,43,42,64,31,66,63,56,20,54,49,33,33,23,49,56,53,51,9,8,8,13,10
8092562,9083552,245075,59,41,39,42,25,48,28,25,38,48,75,76,73,54,80,20,63,64,64,24,46,54,52,48,31,51,55,55,51,14,15,12,15,10
8092563,9083553,242347,51,48,62,58,45,62,51,49,56,61,69,68,61,49,67,59,73,55,68,50,60,52,53,43,48,58,53,43,45,14,11,11,9,13
8092564,9083554,246698,42,30,49,60,38,50,42,34,60,52,61,60,55,50,79,55,57,56,38,40,61,44,56,49,46,48,35,47,44,8,9,6,6,7
8092565,9083555,240297,22,12,18,33,10,13,17,21,30,18,22,34,31,40,48,26,58,30,48,10,33,12,8,38,28,35,17,18,15,59,53,51,52,57
8092566,9083556,247208,58,42,33,53,39,57,43,35,54,54,68,63,54,41,68,51,48,54,45,40,32,25,39,51,56,49,30,31,38,11,12,9,10,8
8092567,9083557,240808,51,42,36,53,48,59,47,41,51,55,73,66,63,39,66,50,42,52,45,42,35,16,39,50,57,50,14,28,34,5,14,8,9,11
8092568,9083558,237736,14,9,13,19,7,9,13,11,24,12,31,28,23,50,38,22,46,24,67,8,28,10,5,26,18,34,12,11,14,51,59,49,51,52
8092569,9083559,243366,40,52,53,41,30,49,35,28,38,54,71,68,59,49,65,53,72,48,50,44,42,19,55,46,64,48,18,18,19,11,10,7,6,7
8092570,9083560,242854,28,60,59,42,42,49,39,33,30,46,62,63,60,50,79,55,68,54,39,50,35,10,55,43,63,50,13,12,20,5,10,6,9,15
8092571,9083561,236453,53,40,42,62,42,53,39,42,60,54,67,69,63,58,74,48,54,60,64,37,58,49,42,43,47,54,48,53,43,9,14,7,10,10
8092572,9083562,238500,43,31,40,54,25,43,35,31,49,55,53,67,69,51,84,44,60,48,62,31,55,52,31,38,43,49,51,62,60,13,10,5,11,11
8092573,9083563,236452,25,65,48,38,48,47,33,30,31,52,53,58,59,51,59,51,65,50,58,50,33,18,48,40,55,46,26,17,13,7,8,12,11,11
8092574,9083564,242851,10,7,12,22,8,14,14,13,28,14,27,22,25,61,36,22,51,27,44,5,21,11,6,24,18,57,20,14,14,59,51,59,51,46
8092575,9083565,247202,11,9,13,24,6,9,13,13,29,20,29,30,25,47,50,26,60,22,41,8,20,7,7,37,11,24,8,13,14,52,63,52,48,52
8092576,9083566,240544,40,34,43,66,42,56,54,40,65,53,58,65,60,51,64,45,59,39,66,28,45,30,38,57,47,62,55,41,50,14,6,14,7,10
8092577,9083567,236448,54,55,40,47,47,60,48,40,42,60,55,63,74,46,78,63,33,51,46,43,39,52,47,46,51,48,52,57,56,6,12,11,8,8
8092578,9083568,243103,24,22,48,51,28,26,24,21,39,38,64,59,63,67,68,33,70,66,65,21,40,63,24,28,35,43,52,57,61,5,14,8,15,12
8092579,9083569,239006,49,43,52,58,39,51,35,40,56,52,61,61,59,54,63,55,63,66,51,42,55,43,55,51,46,43,35,42,49,6,10,7,11,6
8092580,9083570,247271,54,46,56,35,45,54,28,20,40,46,66,61,66,50,71,61,74,59,48,45,49,50,51,43,40,43,45,55,56,10,6,6,12,12
8092581,9083571,240871,33,58,53,61,33,47,32,35,49,49,73,70,69,48,56,49,61,58,56,43,40,24,50,53,61,51,34,23,20,9,11,14,10,13
8092582,9083572,225766,13,16,19,26,19,20,18,19,20,24,49,41,46,50,50,20,49,25,57,18,25,18,8,16,25,38,9,17,14,56,54,52,51,55
8092583,9083573,243684,52,42,41,56,36,53,51,43,54,55,63,61,62,46,67,51,54,52,54,44,42,34,50,56,50,61,38,48,42,14,11,12,14,7
8092584,9083574,237795,43,55,36,58,38,45,65,31,54,53,78,74,80,54,72,75,45,62,58,64,31,22,42,43,46,45,39,26,29,7,13,13,9,14
8092585,9083575,231651,32,56,55,54,53,59,59,51,49,62,64,63,59,51,69,56,64,55,52,51,46,40,55,58,67,50,61,32,29,7,12,5,8,14
8092586,9083576,240608,47,25,48,38,26,41,35,27,21,44,70,68,54,46,65,33,57,65,67,27,50,51,41,39,30,40,53,54,53,6,11,13,7,10
8092587,9083577,222432,56,25,46,56,34,51,46,68,53,54,83,81,74,53,84,63,77,61,37,52,57,57,51,51,59,40,57,54,53,8,12,16,9,8
8092588,9083578,245983,33,50,51,47,39,47,56,31,52,50,67,73,79,52,76,63,61,64,57,47,57,14,51,42,59,58,11,11,11,9,11,7,9,14
8092589,9083579,245727,47,28,38,43,35,51,33,33,38,44,68,66,68,55,76,27,60,71,45,31,60,56,41,34,47,48,48,46,51,15,14,11,6,8
8092590,9083580,222431,15,14,14,32,14,20,13,12,27,27,36,36,33,56,42,19,53,29,45,14,23,20,9,12,30,23,10,19,20,55,45,54,53,56
8092591,9083581,242910,43,23,42,46,23,50,25,29,26,38,65,63,68,49,74,24,78,65,45,29,54,57,49,38,34,50,53,59,54,8,8,11,11,12
8092592,9083582,245469,29,22,53,32,28,24,31,26,22,29,59,59,46,50,55,40,74,61,58,26,51,48,30,30,35,37,50,63,54,6,7,14,9,15
8092593,9083583,240348,41,32,44,63,37,46,40,37,60,55,62,61,66,60,68,52,63,70,57,41,55,37,51,46,35,41,29,54,49,12,9,11,11,13
8092594,9083584,243162,46,46,22,45,28,61,35,48,33,60,75,75,65,42,74,41,32,48,38,38,22,18,48,44,44,45,23,16,10,12,13,13,11,10
8092595,9083585,233689,16,10,14,25,8,12,13,14,20,21,26,25,30,51,42,22,64,36,40,13,28,15,8,38,23,35,15,15,13,60,55,53,47,52
8092596,9083586,242742,14,8,12,34,26,15,11,5,31,12,60,50,51,52,31,31,63,12,40,13,38,12,8,23,10,30,8,18,16,50,60,42,38,62
8092597,9083587,233525,40,41,55,61,35,46,36,34,58,52,60,63,55,47,54,40,50,53,56,37,49,53,44,51,43,48,53,53,50,13,11,15,9,10
8092598,9083588,243252,44,26,42,38,29,49,34,28,24,48,61,58,56,52,60,49,70,54,64,27,51,52,49,27,39,36,50,54,60,15,12,9,8,9
8092599,9083589,243507,62,23,44,52,45,42,48,31,45,47,69,55,53,64,65,58,59,59,69,23,26,46,37,48,35,47,53,46,44,11,10,14,12,13
8092600,9083590,241203,27,16,41,36,24,20,18,24,24,36,48,63,41,55,61,37,61,66,64,22,46,48,22,24,28,41,51,59,54,15,6,13,9,14
8092601,9083591,234801,40,22,50,32,28,48,23,27,28,45,72,70,40,50,59,33,73,58,60,24,49,52,21,32,36,46,55,57,52,14,14,9,7,6
8092602,9083592,244015,10,6,10,25,7,16,14,11,28,22,44,33,40,40,34,17,75,27,48,7,25,10,6,30,13,33,8,12,11,60,52,53,49,54
8092603,9083593,239407,40,32,52,62,39,53,42,40,53,49,55,53,58,52,62,59,63,58,64,38,61,42,53,51,45,57,41,44,51,5,10,7,12,7
8092604,9083594,244014,47,42,35,53,38,56,52,38,50,53,63,66,62,46,67,51,54,34,39,41,41,17,44,52,47,45,26,30,31,10,12,12,8,5
8092605,9083595,217645,24,17,54,41,28,30,25,30,24,38,54,33,31,40,39,34,35,34,69,18,49,50,36,34,38,47,60,58,47,9,14,10,13,10
8092606,9083596,247083,54,46,30,56,40,52,38,39,44,54,64,66,57,48,87,49,44,51,33,34,29,17,42,41,53,40,22,25,24,15,12,8,10,5
8092607,9083597,224555,19,17,15,22,18,21,19,14,23,12,36,36,39,46,44,19,37,42,41,18,16,20,15,35,23,29,19,16,14,56,52,49,49,54
8092608,9083598,241962,10,9,13,25,8,8,11,13,22,12,23,24,22,50,45,26,51,21,63,10,21,11,6,24,21,21,17,10,11,56,53,49,50,53
8092609,9083599,225831,40,44,54,55,40,52,46,41,53,54,43,38,34,40,47,42,48,48,63,32,47,53,38,40,43,52,48,56,52,15,12,7,13,13
8092610,9083600,238374,38,45,39,54,39,47,45,36,51,50,66,69,76,48,73,43,54,46,49,48,42,25,39,58,46,58,30,36,40,13,14,9,11,12
8092611,9083601,245797,14,5,10,24,5,6,11,14,24,10,16,25,35,35,26,21,32,27,58,9,17,12,6,25,17,38,8,14,14,57,56,54,53,52
8092612,9083602,247416,44,38,39,50,38,61,57,41,47,56,66,60,73,51,72,50,65,47,33,32,33,24,46,53,40,55,27,41,27,7,8,6,7,11
8092613,9083603,238455,24,24,45,40,20,26,23,27,33,41,62,62,47,41,56,35,72,64,67,21,49,49,23,30,32,42,51,58,52,8,12,12,13,6
8092614,9083604,236919,11,7,12,28,8,10,11,12,21,10,23,19,31,36,29,21,33,29,37,7,24,13,7,32,15,34,12,10,11,55,57,50,52,54
8092615,9083605,244598,27,25,46,29,24,26,29,28,29,32,64,55,41,45,62,34,82,61,58,25,43,47,27,35,39,46,59,57,59,12,7,9,14,15
8092616,9083606,241268,25,57,42,40,38,62,37,26,31,52,73,78,60,53,80,48,62,55,43,49,30,11,42,43,64,47,33,15,16,13,6,5,5,6
8092617,9083607,237168,39,33,46,55,29,58,40,40,52,60,72,71,72,52,83,52,64,60,55,27,55,48,29,53,42,40,45,59,56,12,7,15,13,14
8092618,9083608,230000,14,13,12,23,13,12,12,14,23,20,35,38,40,48,44,21,57,29,49,14,18,11,6,28,20,37,10,14,13,58,51,49,46,55
8092619,9083609,237167,12,5,13,25,7,12,13,12,17,13,25,23,24,49,44,16,61,22,44,5,15,12,5,31,14,22,23,16,12,58,54,52,49,48
8092620,9083610,243566,12,5,10,24,8,13,12,12,14,11,23,24,38,45,43,20,52,24,35,7,19,15,4,35,15,23,9,15,15,58,53,56,48,54
8092621,9083611,210797,18,18,10,23,21,16,14,15,18,23,40,42,32,52,60,19,51,44,51,14,20,19,14,16,30,23,12,12,18,60,51,51,46,52
8092622,9083612,224619,40,44,30,55,41,52,48,44,45,53,64,68,67,52,76,54,58,41,43,32,37,21,49,53,45,58,32,26,31,6,7,9,13,12
8092623,9083613,245866,14,8,13,17,8,9,13,13,16,14,26,16,36,45,41,21,58,21,54,8,19,7,6,24,12,23,9,14,11,51,59,55,45,55
8092624,9083614,240490,15,8,18,17,12,13,14,16,15,15,50,48,23,43,30,24,40,13,42,12,24,9,12,49,19,33,20,20,19,54,52,45,53,57
8092625,9083615,237930,35,20,50,45,23,29,28,22,40,40,53,52,44,46,58,40,57,55,67,27,48,48,25,28,29,42,50,56,54,15,14,6,5,5
8092626,9083616,240489,14,15,14,24,12,10,12,19,35,17,35,22,34,44,26,32,27,28,60,9,17,12,10,42,15,28,8,15,14,55,55,53,51,52
8092627,9083617,231273,11,9,16,21,8,4,15,13,26,11,23,21,26,45,48,19,49,26,45,6,26,12,9,28,11,38,10,11,11,53,48,52,51,58
8092628,9083618,244583,12,8,10,19,7,11,12,14,27,12,26,19,34,38,29,25,39,16,64,7,17,7,7,25,14,28,9,11,14,57,50,53,46,60
8092629,9083619,243116,22,54,54,50,37,42,29,24,26,50,69,58,62,48,57,41,58,59,57,44,43,18,59,44,51,46,15,16,14,6,9,6,12,11
8092630,9083620,245931,12,6,11,23,6,8,12,10,25,16,32,15,38,43,44,24,60,25,53,9,20,6,6,29,17,30,8,14,14,53,55,56,54,51
8092631,9083621,243625,43,56,43,56,44,59,58,56,52,58,62,58,53,52,70,55,55,50,52,57,53,39,51,48,43,47,47,35,42,12,14,10,9,12
8092632,9083622,224681,16,17,14,28,12,11,18,20,21,22,46,44,36,52,46,21,58,41,70,11,25,20,19,13,21,29,11,13,19,52,45,44,53,60
8092633,9083623,241832,43,52,44,50,41,55,48,32,41,47,78,71,62,47,75,49,53,55,72,46,65,17,44,47,46,44,15,14,12,12,14,8,7,8
8092634,9083624,212392,16,15,20,29,17,14,19,16,23,23,41,47,54,49,56,19,55,20,62,19,42,22,14,19,25,35,16,14,17,54,52,52,46,58
8092635,9083625,243367,51,33,32,51,31,57,37,34,50,55,76,66,78,58,80,38,72,57,44,30,38,51,55,50,37,40,56,58,45,15,6,12,10,10
8092636,9083626,240295,50,42,44,60,32,54,59,60,53,54,68,72,50,47,55,56,61,62,58,56,55,42,45,44,39,47,46,48,43,7,6,10,7,12
8092637,9083627,11430,24,23,56,38,21,16,20,21,43,30,20,29,23,54,22,21,29,32,76,18,55,47,20,19,31,43,51,51,53,6,14,12,11,14
8092638,9083628,243109,22,19,49,34,25,28,23,28,26,25,62,62,44,41,57,39,73,58,63,19,45,53,20,31,37,38,53,56,53,8,10,10,9,15
8092639,9083629,242853,14,9,14,16,6,8,11,14,18,14,33,29,31,45,44,22,64,24,40,9,22,6,8,26,15,24,10,14,12,48,55,58,50,57
8092640,9083630,246180,44,42,43,53,41,51,47,48,52,53,69,68,66,52,76,48,59,55,52,44,46,48,49,54,44,55,46,47,43,9,6,11,14,7
8092641,9083631,244132,12,8,8,24,8,20,14,12,20,18,18,30,22,47,17,14,52,25,57,7,25,15,5,33,17,29,7,12,7,52,51,53,49,58
8092642,9083632,238756,22,55,59,47,42,48,28,30,30,48,45,47,50,44,44,53,64,60,69,39,56,21,55,48,58,50,22,23,23,7,14,14,8,9
8092643,9083633,247457,28,54,45,52,54,61,44,29,35,44,66,62,51,54,62,57,58,57,60,53,33,14,42,52,64,45,15,11,15,11,7,10,5,11
8092644,9083634,244895,45,44,35,57,39,56,48,34,52,62,68,66,66,51,69,47,70,56,51,39,44,25,45,54,46,53,28,39,38,14,9,6,7,9
8092645,9083635,236702,44,22,41,43,24,42,36,28,41,41,72,69,67,40,68,30,71,75,67,25,54,47,41,41,31,43,54,48,53,8,7,6,15,9
8092646,9083636,236528,32,55,43,40,44,45,44,29,35,50,50,63,58,50,61,57,64,53,69,48,45,10,54,43,47,48,18,16,15,7,12,14,12,7
8092647,9083637,206319,39,54,51,45,46,49,39,37,37,49,62,64,52,52,52,54,60,58,52,48,37,15,50,50,55,49,45,19,17,15,7,10,8,14
8092648,9083638,247022,13,61,13,21,8,12,14,14,20,13,16,27,20,46,26,17,33,17,60,9,18,13,6,25,12,36,6,13,11,56,50,58,49,55
8092649,9083639,241134,29,19,44,28,27,24,30,26,23,27,65,52,44,49,66,38,74,61,70,20,44,48,22,30,39,44,58,56,55,10,8,13,10,8
8092650,9083640,243690,45,40,39,61,44,51,48,46,65,52,58,69,50,42,70,54,59,33,41,32,39,25,42,58,46,55,20,40,48,13,9,7,12,14
8092651,9083641,244201,31,53,51,42,38,49,35,33,32,46,67,73,53,53,63,43,63,60,66,49,33,19,51,45,58,43,19,16,11,9,6,10,15,8
8092652,9083642,241641,10,6,14,20,9,12,13,12,16,18,39,40,50,46,52,19,57,30,51,9,22,11,7,24,19,36,10,13,13,56,50,59,50,53
8092653,9083643,245224,41,41,44,56,35,49,37,34,55,53,61,66,59,50,56,48,62,69,62,47,56,46,51,47,37,39,43,40,45,6,10,6,7,6
8092654,9083644,240358,46,31,50,58,43,43,32,45,56,48,63,66,73,53,67,55,64,68,65,39,52,44,49,52,43,45,50,45,42,7,9,9,10,7
8092655,9083645,247266,30,19,57,34,20,30,23,21,30,35,59,64,49,51,51,40,64,48,66,15,50,47,27,25,36,39,45,55,51,12,8,11,7,12
8092656,9083646,242657,36,24,49,44,28,22,29,30,36,35,58,60,55,49,64,38,67,58,68,25,48,51,21,31,32,43,46,52,54,14,11,13,7,10
8092657,9083647,242144,39,20,53,40,36,39,27,27,32,36,55,56,48,48,42,41,54,50,63,23,54,51,42,36,33,48,52,54,53,7,12,6,14,13
8092658,9083648,240096,32,41,32,58,48,50,51,32,48,57,72,65,70,38,64,55,61,47,48,32,41,18,38,57,44,54,18,30,38,10,9,15,10,7
8092659,9083649,245726,48,46,29,39,30,55,37,41,38,44,76,73,78,54,88,32,61,75,39,47,54,49,53,39,46,46,49,42,46,6,8,7,7,9
8092660,9083650,245470,11,8,13,29,7,6,11,14,15,14,20,31,32,40,29,20,37,17,56,5,21,7,4,26,14,37,8,11,12,59,51,53,45,58
8092661,9083651,244701,30,15,25,43,15,15,20,29,49,30,37,40,51,39,42,50,60,39,51,14,27,25,15,41,20,37,15,30,25,53,52,54,53,55
8092662,9083652,240603,39,33,48,60,33,51,34,39,53,50,61,68,64,51,78,55,56,63,44,40,53,49,52,47,44,43,44,46,48,8,10,6,10,7
8092663,9083653,245584,40,32,47,56,41,50,38,40,55,52,69,66,51,48,59,52,64,55,51,35,58,42,56,48,41,38,39,48,52,7,9,6,12,14
8092664,9083654,243790,50,46,32,42,39,52,42,33,34,53,73,71,75,35,80,50,75,40,35,36,29,20,56,42,41,40,26,25,25,6,6,14,14,7
8092665,9083655,241998,34,55,53,41,41,48,32,34,33,48,76,72,78,51,68,44,67,59,48,51,27,14,47,48,61,41,15,15,10,11,13,7,12,5
8092666,9083656,245320,42,48,48,62,29,50,31,34,55,55,58,57,58,45,53,42,56,44,49,27,52,49,33,52,41,41,44,44,50,11,6,14,6,13
8092667,9083657,241223,13,9,14,25,7,9,13,10,25,13,31,33,24,39,22,19,34,23,60,7,21,8,4,36,19,33,14,11,11,55,49,49,48,60
8092668,9083658,239428,45,41,44,58,32,54,34,39,51,53,68,55,59,55,57,43,55,53,47,32,42,51,49,47,34,44,48,45,51,5,10,9,12,8
8092669,9083659,242243,11,12,13,46,6,15,10,14,40,18,23,35,38,38,30,19,35,17,65,9,26,8,5,36,16,29,7,16,15,57,46,59,53,55
8092670,9083660,243520,40,32,45,63,37,48,36,41,54,50,55,66,49,52,50,55,59,63,52,37,54,43,49,45,43,41,52,43,46,7,14,5,6,11
8092671,9083661,245567,10,6,12,15,7,12,11,12,21,18,22,16,36,41,34,23,40,28,61,8,26,6,6,23,12,21,9,11,12,49,57,53,52,50
8092672,9083662,240703,32,55,50,42,38,39,36,34,28,44,52,71,47,48,58,47,65,53,71,52,30,16,54,44,63,43,30,18,12,5,14,10,14,15
8092673,9083663,247358,12,8,10,29,9,5,14,13,23,14,28,27,22,42,47,25,64,17,53,6,26,13,5,38,13,39,7,14,14,54,48,48,50,57
8092674,9083664,245563,26,54,52,38,39,49,33,27,31,47,55,57,56,52,61,45,66,59,55,48,33,18,53,42,56,46,13,19,12,11,13,8,7,14
