Club_no,Ntn_no,Play_Id,National_Team
1814253,4051,225498,
1814254,4052,139482,
1814255,4053,244953,
1814256,4054,240857,
1814257,4055,173785,
1814258,4056,226521,
1814259,4057,242136,
1814260,4058,233176,
1814261,4059,232920,
1814262,4060,222168,
1814263,4061,247511,
1814264,4062,207603,
1814265,4063,241394,
1814266,4064,243185,
1814267,4065,232944,
1814268,4066,230640,
1814269,4067,245999,
1814270,4068,241647,
1814271,4069,235247,
1814272,4070,232687,
1814273,4071,231663,
1814274,4072,244718,
1814275,4073,242158,
1814276,4074,240109,
1814277,4075,210925,
1814278,4076,246764,
1814279,4077,241388,
1814280,4078,235500,
1814281,4079,243470,
1814282,4080,241422,
1814283,4081,224526,
1814284,4082,245773,
1814285,4083,243981,
1814286,4084,236557,
1814287,4085,232973,
1814288,4086,232205,
1814289,4087,218381,
1814290,4088,246284,
1814291,4089,238347,
1814292,4090,244490,
1814293,4091,244233,
1814294,4092,235785,
1814295,4093,245000,
1814296,4094,241160,
1814297,4095,244012,
1814298,4096,243500,
1814299,4097,235820,
1814300,4098,165932,
1814301,4099,224554,
1814302,4100,237097,
1814303,4101,230697,
1814304,4102,226089,
1814305,4103,245800,
1814306,4104,235815,
1814307,4105,228134,
1814308,4106,223270,
1814309,4107,241445,
1814310,4108,247332,
1814311,4109,243235,
1814312,4110,236579,
1814313,4111,239952,
1814314,4112,243279,
1814315,4113,240207,
1814316,4114,238927,
1814317,4115,238670,
1814318,4116,244558,
1814319,4117,237133,
1814320,4118,236365,
1814321,4119,235596,
1814322,4120,191563,
1814323,4121,182347,
1814324,4122,240970,
1814325,4123,243528,
1814326,4124,229706,
1814327,4125,238920,
1814328,4126,233800,
1814329,4127,247410,
1814330,4128,222322,
1814331,4129,238449,
1814332,4130,227185,
1814333,4131,225136,
1814334,4132,214896,
1814335,4133,247407,
1814336,4134,241263,
1814337,4135,222574,
1814338,4136,247149,
1814339,4137,224620,
1814340,4138,242539,
1814341,4139,244585,
1814342,4140,235881,
1814343,4141,198761,
1814344,4142,231526,
1814345,4143,220564,
1814346,4144,182419,
1814347,4145,245649,
1814348,4146,244113,
1814349,4147,226193,
1814350,4148,200593,
1814351,4149,202128,
1814352,4150,198543,
1814353,4151,237966,
1814354,4152,227726,
1814355,4153,224397,
1814356,4154,240524,
1814357,4155,222348,
1814358,4156,245685,
1814359,4157,245429,
1814360,4158,244405,
1814361,4159,243637,
1814362,4160,244660,
1814363,4161,242100,
1814364,4162,225716,
1814365,4163,241587,
1814366,4164,245170,
1814367,4165,240562,
1814368,4166,247217,
1814369,4167,242353,
1814370,4168,244656,
1814371,4169,244400,
1814372,4170,242095,
1814373,4171,238767,
1814374,4172,222422,
1814375,4173,233941,
1814376,4174,244435,
1814377,4175,242131,
1814378,4176,222931,
1814379,4177,182738,
1814380,4178,244690,
1814381,4179,212178,
1814382,4180,243665,
1814383,4181,233425,
1814384,4182,228304,
1814385,4183,239311,
1814386,4184,236495,
1814387,4185,233679,
1814388,4186,227791,
1814389,4187,247502,
1814390,4188,242162,
1814391,4189,241650,
1814392,4190,239858,
1814393,4191,222449,
1814394,4192,213489,
1814395,4193,201457,
1814396,4194,246255,
1814397,4195,245742,
1814398,4196,222191,
1814399,4197,243950,
1814400,4198,246253,
1814401,4199,242413,
1814402,4200,236525,
1814403,4201,228845,
1814404,4202,228077,
1814405,4203,240364,
1814406,4204,238060,
1814407,4205,245001,
1814408,4206,237321,
1814409,4207,242184,
1814410,4208,237832,
1814411,4209,241159,
1814412,4210,237575,
1814413,4211,182790,
1814414,4212,229126,
1814415,4213,243973,
1814416,4214,230661,
1814417,4215,229893,
1814418,4216,215301,
1814419,4217,245252,
1814420,4218,236292,
1814421,4219,230660,
1814422,4220,226820,
1814423,4221,237867,
1814424,4222,244522,
1814425,4223,243242,
1814426,4224,240682,
1814427,4225,240170,
1814428,4226,210986,
1814429,4227,245801,
1814430,4228,240681,
1814431,4229,237609,
1814432,4230,231463,
1814433,4231,242470,
1814434,4232,242214,
1814435,4233,246820,
1814436,4234,245796,
1814437,4235,238628,
1814438,4236,238372,
1814439,4237,246602,
1814440,4238,245321,
1814441,4239,239689,
1814442,4240,242504,
1814443,4241,231752,
1814444,4242,228424,
1814445,4243,226120,
1814446,4244,233030,
1814447,4245,224582,
1814448,4246,192580,
1814449,4247,247364,
1814450,4248,230980,
1814451,4249,237379,
1814452,4250,241474,
1814453,4251,235074,
1814454,4252,236353,
1814455,4253,244589,
1814456,4254,236653,
1814457,4255,244076,
1814458,4256,204396,
1814459,4257,244073,
1814460,4258,247400,
1814461,4259,238952,
1814462,4260,224616,
1814463,4261,245863,
1814464,4262,245095,
1814465,4263,231527,
1814466,4264,237926,
1814467,4265,237158,
1814468,4266,245092,
1814469,4267,244068,
1814470,4268,239460,
1814471,4269,226450,
1814472,4270,241552,
1814473,4271,243345,
1814474,4272,235664,
1814475,4273,232591,
1814476,4274,244878,
1814477,4275,243854,
1814478,4276,242318,
1814479,4277,2702,
1814480,4278,236941,
1814481,4279,246924,
1814482,4280,239500,
1814483,4281,137356,
1814484,4282,244107,
1814485,4283,242315,
1814486,4284,240779,
1814487,4285,244662,
1814488,4286,243126,
1814489,4287,245428,
1814490,4288,241332,
1814491,4289,228019,
1814492,4290,246450,
1814493,4291,245426,
1814494,4292,243121,
1814495,4293,232369,
1814496,4294,240048,
1814497,4295,242094,
1814498,4296,245165,
1814499,4297,232621,
1814500,4298,244140,
1814501,4299,242092,
1814502,4300,234412,
1814503,4301,242904,
1814504,4302,242391,
1814505,4303,243669,
1814506,4304,228052,
1814507,4305,232403,
1814508,4306,243922,
1814509,4307,229586,
1814510,4308,242385,
1814511,4309,228047,
1814512,4310,213967,
1814513,4311,246734,
1814514,4312,245454,
1814515,4313,242638,
1814516,4314,239566,
1814517,4315,219854,
1814518,4316,247245,
1814519,4317,242124,
1814520,4318,242169,
1814521,4319,244728,
1814522,4320,235768,
1814523,4321,232696,
1814524,4322,183031,
1814525,4323,246263,
1814526,4324,243959,
1814527,4325,234743,
1814528,4326,247542,
1814529,4327,247286,
1814530,4328,246261,
1814531,4329,243701,
1814532,4330,244212,
1814533,4331,236788,
1814534,4332,231924,
1814535,4333,228596,
1814536,4334,247539,
1814537,4335,245019,
1814538,4336,246042,
1814539,4337,243482,
1814540,4338,241434,
1814541,4339,241944,
1814542,4340,244247,
1814543,4341,247574,
1814544,4342,245782,
1814545,4343,244758,
1814546,4344,226838,
1814547,4345,245781,
1814548,4346,239125,
1814549,4347,234261,
1814550,4348,243476,
1814551,4349,245523,
1814552,4350,246290,
1814553,4351,246849,
1814554,4352,242497,
1814555,4353,240192,
1814556,4354,235072,
1814557,4355,246335,
1814558,4356,244286,
1814559,4357,228926,
1814560,4358,236861,
1814561,4359,243260,
1814562,4360,237372,
1814563,4361,236860,
1814564,4362,243259,
1814565,4363,243258,
1814566,4364,245816,
1814567,4365,242488,
1814568,4366,240696,
1814569,4367,243041,
1814570,4368,222049,
1814571,4369,246112,
1814572,4370,245088,
1814573,4371,244320,
1814574,4372,244831,
1814575,4373,162911,
1814576,4374,244830,
1814577,4375,246875,
1814578,4376,243035,
1814579,4377,238171,
1814580,4378,232538,
1814581,4379,242009,
1814582,4380,231513,
1814583,4381,227929,
1814584,4382,233048,
1814585,4383,238167,
1814586,4384,234631,
1814587,4385,240262,
1814588,4386,231046,
1814589,4387,236677,
1814590,4388,232325,
1814591,4389,224645,
1814592,4390,213893,
1814593,4391,246660,
1814594,4392,244612,
1814595,4393,242564,
1814596,4394,246915,
1814597,4395,245379,
1814598,4396,247169,
1814599,4397,240769,
1814600,4398,245632,
1814601,4399,245376,
1814602,4400,242862,
1814603,4401,239534,
1814604,4402,244141,
1814605,4403,242090,
1814606,4404,232362,
1814607,4405,228009,
1814608,4406,222121,
1814609,4407,245416,
1814610,4408,237479,
1814611,4409,233383,
1814612,4410,245413,
1814613,4411,242596,
1814614,4412,240804,
1814615,4413,235939,
1814616,4414,213667,
1814617,4415,208291,
1814618,4416,242393,
1814619,4417,236249,
1814620,4418,227545,
1814621,4419,246743,
1814622,4420,239319,
1814623,4421,235479,
1814624,4422,246742,
1814625,4423,241878,
1814626,4424,240086,
1814627,4425,246996,
1814628,4426,246228,
1814629,4427,244180,
1814630,4428,243668,
1814631,4429,236244,
1814632,4430,242642,
1814633,4431,232402,
1814634,4432,247037,
1814635,4433,206077,
1814636,4434,246012,
1814637,4435,245499,
1814638,4436,238840,
1814639,4437,239607,
1814640,4438,243702,
1814641,4439,243445,
1814642,4440,225780,
1814643,4441,245747,
1814644,4442,238066,
1814645,4443,247537,
1814646,4444,241905,
1814647,4445,236785,
1814648,4446,243951,
1814649,4447,242415,
1814650,4448,245799,
1814651,4449,244775,
1814652,4450,244519,
1814653,4451,222503,
1814654,4452,230950,
1814655,4453,247333,
1814656,4454,237860,
1814657,4455,241955,
1814658,4456,242978,
1814659,4457,247329,
1814660,4458,240673,
1814661,4459,241440,
1814662,4460,235808,
1814663,4461,244510,
1814664,4462,238620,
1814665,4463,221980,
1814666,4464,242526,
1814667,4465,243037,
1814668,4466,233307,
1814669,4467,232539,
1814670,4468,203099,
1814671,4469,224858,
1814672,4470,243801,
1814673,4471,245336,
1814674,4472,243286,
1814675,4473,242774,
1814676,4474,236371,
1814677,4475,244818,
1814678,4476,234066,
1814679,4477,225873,
1814680,4478,246350,
1814681,4479,243278,
1814682,4480,245580,
1814683,4481,243860,
1814684,4482,241300,
1814685,4483,226196,
1814686,4484,245651,
1814687,4485,240275,
1814688,4486,238995,
1814689,4487,245650,
1814690,4488,237714,
1814691,4489,245135,
1814692,4490,244623,
1814693,4491,228239,
1814694,4492,242062,
1814695,4493,245131,
1814696,4494,229770,
1814697,4495,237705,
1814698,4496,234121,
1814699,4497,240310,
1814700,4498,231606,
1814701,4499,243893,
1814702,4500,231861,
1814703,4501,228533,
1814704,4502,247220,
1814705,4503,242612,
1814706,4504,237236,
1814707,4505,244659,
1814708,4506,232370,
1814709,4507,231602,
1814710,4508,245169,
1814711,4509,244657,
1814712,4510,241328,
1814713,4511,244654,
1814714,4512,241582,
1814715,4513,236774,
1814716,4514,222182,
1814717,4515,246756,
1814718,4516,245988,
1814719,4517,239076,
1814720,4518,231396,
1814721,4519,245475,
1814722,4520,232418,
1814723,4521,244192,
1814724,4522,219872,
1814725,4523,246749,
1814726,4524,235741,
1814727,4525,231131,
1814728,4526,244442,
1814729,4527,238298,
1814730,4528,244439,
1814731,4529,245524,
1814732,4530,242452,
1814733,4531,234260,
1814734,4532,235283,
1814735,4533,201490,
1814736,4534,246801,
1814737,4535,214033,
1814738,4536,243728,
1814739,4537,245518,
1814740,4538,247309,
1814741,4539,233741,
1814742,4540,246796,
1814743,4541,242700,
1814744,4542,235532,
1814745,4543,229644,
1814746,4544,242443,
1814747,4545,245069,
1814748,4546,242509,
1814749,4547,246091,
1814750,4548,245067,
1814751,4549,242251,
1814752,4550,235851,
1814753,4551,240967,
1814754,4552,232518,
1814755,4553,244293,
1814756,4554,243269,
1814757,4555,246852,
1814758,4556,243012,
1814759,4557,241988,
1814760,4558,246082,
1814761,4559,243522,
1814762,4560,246846,
1814763,4561,245387,
1814764,4562,247177,
1814765,4563,242057,
1814766,4564,241033,
1814767,4565,247175,
1814768,4566,235143,
1814769,4567,242566,
1814770,4568,228998,
1814771,4569,245893,
1814772,4570,244093,
1814773,4571,244860,
1814774,4572,244091,
1814775,4573,243067,
1814776,4574,238715,
1814777,4575,236407,
1814778,4576,235383,
1814779,4577,241602,
1814780,4578,231617,
1814781,4579,230081,
1814782,4580,244928,
1814783,4581,243136,
1814784,4582,245951,
1814785,4583,211135,
1814786,4584,232638,
1814787,4585,242877,
1814788,4586,242109,
1814789,4587,245435,
1814790,4588,243131,
1814791,4589,138427,
1814792,4590,246714,
1814793,4591,226490,
1814794,4592,246713,
1814795,4593,239801,
1814796,4594,236794,
1814797,4595,235770,
1814798,4596,246775,
1814799,4597,242167,
1814800,4598,241655,
1814801,4599,247029,
1814802,4600,246260,
1814803,4601,246004,
1814804,4602,243188,
1814805,4603,223988,
1814806,4604,247027,
1814807,4605,244211,
1814808,4606,245489,
1814809,4607,233456,
1814810,4608,246767,
1814811,4609,244207,
1814812,4610,244781,
1814813,4611,247082,
1814814,4612,237866,
1814815,4613,231722,
1814816,4614,245545,
1814817,4615,237865,
1814818,4616,236328,
1814819,4617,242983,
1814820,4618,241959,
1814821,4619,243750,
1814822,4620,237606,
1814823,4621,243493,
1814824,4622,242469,
1814825,4623,208932,
1814826,4624,245027,
1814827,4625,242723,
1814828,4626,227949,
1814829,4627,243050,
1814830,4628,240236,
1814831,4629,244328,
1814832,4630,233832,
1814833,4631,237927,
1814834,4632,244070,
1814835,4633,246117,
1814836,4634,218468,
1814837,4635,247391,
1814838,4636,245343,
1814839,4637,237919,
1814840,4638,244828,
1814841,4639,245083,
1814842,4640,244824,
1814843,4641,245847,
1814844,4642,245075,
1814845,4643,242347,
1814846,4644,246698,
1814847,4645,240297,
1814848,4646,247208,
1814849,4647,240808,
1814850,4648,237736,
1814851,4649,243366,
1814852,4650,242854,
1814853,4651,236453,
1814854,4652,238500,
1814855,4653,236452,
1814856,4654,242851,
1814857,4655,247202,
1814858,4656,240544,
1814859,4657,236448,
1814860,4658,243103,
1814861,4659,239006,
1814862,4660,247271,
1814863,4661,240871,
1814864,4662,225766,
1814865,4663,243684,
1814866,4664,237795,
1814867,4665,231651,
1814868,4666,240608,
1814869,4667,222432,
1814870,4668,245983,
1814871,4669,245727,
1814872,4670,222431,
1814873,4671,242910,
1814874,4672,245469,
1814875,4673,240348,
1814876,4674,243162,
1814877,4675,233689,
1814878,4676,242742,
1814879,4677,233525,
1814880,4678,243252,
1814881,4679,243507,
1814882,4680,241203,
1814883,4681,234801,
1814884,4682,244015,
1814885,4683,239407,
1814886,4684,244014,
1814887,4685,217645,
1814888,4686,247083,
1814889,4687,224555,
1814890,4688,241962,
1814891,4689,225831,
1814892,4690,238374,
1814893,4691,245797,
1814894,4692,247416,
1814895,4693,238455,
1814896,4694,236919,
1814897,4695,244598,
1814898,4696,241268,
1814899,4697,237168,
1814900,4698,230000,
1814901,4699,237167,
1814902,4700,243566,
1814903,4701,210797,
1814904,4702,224619,
1814905,4703,245866,
1814906,4704,240490,
1814907,4705,237930,
1814908,4706,240489,
1814909,4707,231273,
1814910,4708,244583,
1814911,4709,243116,
1814912,4710,245931,
1814913,4711,243625,
1814914,4712,224681,
1814915,4713,241832,
1814916,4714,212392,
1814917,4715,243367,
1814918,4716,240295,
1814919,4717,11430,
1814920,4718,243109,
1814921,4719,242853,
1814922,4720,246180,
1814923,4721,244132,
1814924,4722,238756,
1814925,4723,247457,
1814926,4724,244895,
1814927,4725,236702,
1814928,4726,236528,
1814929,4727,206319,
1814930,4728,247022,
1814931,4729,241134,
1814932,4730,243690,
1814933,4731,244201,
1814934,4732,241641,
1814935,4733,245224,
1814936,4734,240358,
1814937,4735,247266,
1814938,4736,242657,
1814939,4737,242144,
1814940,4738,240096,
1814941,4739,245726,
1814942,4740,245470,
1814943,4741,244701,
1814944,4742,240603,
1814945,4743,245584,
1814946,4744,243790,
1814947,4745,241998,
1814948,4746,245320,
1814949,4747,241223,
1814950,4748,239428,
1814951,4749,242243,
1814952,4750,243520,
1814953,4751,245567,
1814954,4752,240703,
1814955,4753,247358,
1814956,4754,245563,
1814957,4755,238907,
1814958,4756,241208,
1814959,4757,245040,
1814960,4758,244783,
1814961,4759,227770,
1814962,4760,242873,
1814963,4761,246712,
1814964,4762,233912,
1814965,4763,232888,
1814966,4764,245175,
1814967,4765,246962,
1814968,4766,242610,
1814969,4767,245422,
1814970,4768,238766,
1814971,4769,239019,
1814972,4770,238251,
1814973,4771,241576,
1814974,4772,246946,
1814975,4773,242848,
1814976,4774,245407,
1814977,4775,243979,
1814978,4776,243465,
1814979,4777,245512,
1814980,4778,240648,
1814981,4779,240392,
1814982,4780,247551,
1814983,4781,245502,
1814984,4782,243198,
1814985,4783,246777,
1814986,4784,244217,
1814987,4785,241656,
1814988,4786,242165,
1814989,4787,246003,
1814990,4788,246766,
1814991,4789,239086,
1814992,4790,245741,
1814993,4791,213914,
1814994,4792,243092,
1814995,4793,244626,
1814996,4794,247183,
1814997,4795,246158,
1814998,4796,243085,
1814999,4797,243340,
1815000,4798,246665,
1815001,4799,245129,
1815002,4800,245126,
1815003,4801,235910,
1815004,4802,243072,
1815005,4803,244862,
1815006,4804,247165,
1815007,4805,243068,
1815008,4806,227954,
1815009,4807,245018,
1815010,4808,243213,
1815011,4809,243722,
1815012,4810,242698,
1815013,4811,245509,
1815014,4812,233215,
1815015,4813,247038,
1815016,4814,243708,
1815017,4815,235769,
1815018,4816,247544,
1815019,4817,241144,
1815020,4818,238583,
1815021,4819,242421,
1815022,4820,241908,
1815023,4821,239860,
1815024,4822,234996,
1815025,4823,243638,
1815026,4824,245684,
1815027,4825,243892,
1815028,4826,246194,
1815029,4827,245424,
1815030,4828,239783,
1815031,4829,243110,
1815032,4830,242086,
1815033,4831,246692,
1815034,4832,243108,
1815035,4833,236705,
1815036,4834,240286,
1815037,4835,238492,
1815038,4836,243866,
1815039,4837,246424,
1815040,4838,241303,
1815041,4839,243099,
1815042,4840,243097,
1815043,4841,245143,
1815044,4842,243351,
1815045,4843,243596,
1815046,4844,244874,
1815047,4845,243070,
1815048,4846,245629,
1815049,4847,241276,
1815050,4848,240234,
1815051,4849,245587,
1815052,4850,244043,
1815053,4851,238664,
1815054,4852,245050,
1815055,4853,245808,
1815056,4854,227629,
1815057,4855,244823,
1815058,4856,245571,
1815059,4857,245570,
1815060,4858,245569,
1815061,4859,240160,
1815062,4860,240927,
1815063,4861,240158,
1815064,4862,240917,
1815065,4863,245010,
1815066,4864,246268,
1815067,4865,243961,
1815068,4866,53748,
1815069,4867,246001,
1815070,4868,245734,
1815071,4869,221669,
1815072,4870,244964,
1815073,4871,246269,
1815074,4872,246758,
1815075,4873,243165,
1815076,4874,243413,
1815077,4875,229046,
1815078,4876,241828,
1815079,4877,244638,
1815080,4878,247447,
1815081,4879,246412,
1815082,4880,243582,
1815083,4881,245862,
1815084,4882,245344,
1815085,4883,246243,
1815086,4884,243158,
1815087,4885,246227,
1815088,4886,246733,
1815089,4887,244677,
1815090,4888,243649,
1815091,4889,243636,
1815092,4890,243112,
1815093,4891,245412,
1815094,4892,243876,
1815095,4893,242852,
1815096,4894,247201,
1815097,4895,242844,
1815098,4896,245590,
1815099,4897,244817,
1815100,4898,244810,
1815101,4899,245575,
1815102,4900,246086,
1815103,4901,234042,
1815104,4902,245024,
1815105,4903,237599,
1815106,4904,245533,
1815107,4905,243725,
1815108,4906,243723,
1815109,4907,242696,
1815110,4908,243204,
1815111,4909,245755,
1815112,4910,236012,
1815113,4911,225510,
1815114,4912,246757,
1815115,4913,247268,
1815116,4914,244958,
1815117,4915,233940,
1815118,4916,244172,
1815119,4917,246468,
1815120,4918,228292,
1815121,4919,233398,
1815122,4920,247476,
1815123,4921,233395,
1815124,4922,246695,
1815125,4923,243107,
