Id,Overall_Rating,Potential,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes,Log Value_Euro,Age,Log Predicted Value_Euro,Name,Value_Euro,Predicted Value_Euro
213761,75.0,75.0,64.0,80.0,73.0,69.0,66.0,70.0,74.0,56.0,57.0,73.0,71.0,73.0,65.0,61.0,68.0,76.0,69.0,67.0,75.0,70.0,54.0,20.0,77.0,68.0,65.0,69.0,29.0,16.0,17.0,9.0,11.0,9.0,15.0,10.0,15.761420707019587,28,12.62627178354238,A. Hamdallah,"6,999,999","304,452"
239872,75.0,78.0,31.0,39.0,73.0,58.0,26.0,48.0,25.0,27.0,43.0,56.0,65.0,68.0,60.0,74.0,57.0,48.0,83.0,78.0,76.0,37.0,72.0,79.0,32.0,33.0,31.0,59.0,75.0,76.0,79.0,12.0,14.0,11.0,12.0,15.0,15.761420707019587,26,13.716397457514084,Pablo Santos,"6,999,999","905,640"
216320,75.0,82.0,62.0,60.0,58.0,76.0,50.0,78.0,62.0,42.0,72.0,76.0,76.0,74.0,74.0,74.0,69.0,79.0,63.0,76.0,78.0,78.0,76.0,71.0,72.0,70.0,56.0,70.0,65.0,72.0,68.0,9.0,8.0,9.0,11.0,10.0,16.012735135300492,23,12.16984208035548,S. Fofana,"8,999,999","192,883"
768,75.0,75.0,34.0,20.0,74.0,62.0,19.0,44.0,49.0,21.0,64.0,60.0,38.0,41.0,49.0,72.0,63.0,68.0,69.0,48.0,67.0,40.0,70.0,81.0,29.0,46.0,35.0,68.0,77.0,80.0,76.0,11.0,6.0,8.0,9.0,5.0,14.808762330974558,34,11.115919313337617,Felipe,"2,700,000","67,232"
188414,76.0,76.0,65.0,64.0,41.0,80.0,81.0,78.0,75.0,80.0,77.0,77.0,63.0,62.0,89.0,74.0,81.0,79.0,35.0,71.0,44.0,77.0,40.0,42.0,68.0,78.0,73.0,74.0,66.0,44.0,36.0,16.0,11.0,15.0,15.0,7.0,15.60727002719233,33,13.39131521551236,C. Villanueva,"6,000,000","654,296"
176894,76.0,76.0,71.0,69.0,60.0,77.0,72.0,77.0,77.0,69.0,72.0,78.0,76.0,67.0,78.0,72.0,90.0,75.0,74.0,62.0,50.0,77.0,87.0,42.0,72.0,77.0,66.0,76.0,44.0,42.0,47.0,13.0,14.0,10.0,16.0,9.0,15.176487111099874,35,12.720681498917802,Mossoró,"3,899,999","334,596"
220414,76.0,78.0,77.0,38.0,74.0,76.0,53.0,66.0,71.0,69.0,57.0,68.0,67.0,75.0,64.0,71.0,70.0,82.0,72.0,88.0,74.0,72.0,70.0,78.0,59.0,63.0,43.0,64.0,60.0,77.0,76.0,10.0,9.0,15.0,11.0,10.0,15.830413578506539,26,15.171039203400197,Diego Rico,"7,499,999","3,878,810"
205566,76.0,78.0,78.0,59.0,61.0,74.0,35.0,76.0,59.0,40.0,64.0,79.0,85.0,87.0,84.0,72.0,87.0,80.0,86.0,81.0,61.0,74.0,83.0,70.0,69.0,58.0,54.0,63.0,67.0,73.0,76.0,10.0,14.0,9.0,10.0,11.0,15.830413578506539,26,14.395733019768276,Alberto Moreno,"7,499,999","1,786,435"
199422,76.0,77.0,66.0,55.0,27.0,80.0,72.0,70.0,77.0,70.0,74.0,80.0,69.0,61.0,74.0,74.0,91.0,79.0,68.0,68.0,67.0,73.0,81.0,80.0,65.0,78.0,64.0,73.0,71.0,71.0,61.0,11.0,11.0,14.0,10.0,7.0,15.955576721460545,27,14.370824058714334,J. Clasie,"8,500,000","1,742,487"
198140,76.0,77.0,65.0,78.0,77.0,70.0,72.0,75.0,75.0,58.0,65.0,73.0,78.0,75.0,77.0,78.0,72.0,72.0,78.0,79.0,76.0,67.0,78.0,49.0,78.0,72.0,70.0,76.0,25.0,45.0,44.0,8.0,10.0,15.0,6.0,15.0,16.012735135300492,28,14.955122729085302,R. Funes Mori,"8,999,999","3,125,555"
190971,76.0,76.0,47.0,50.0,66.0,82.0,69.0,74.0,66.0,51.0,78.0,74.0,68.0,68.0,70.0,73.0,75.0,84.0,65.0,74.0,76.0,66.0,87.0,70.0,66.0,65.0,66.0,77.0,71.0,73.0,72.0,9.0,12.0,15.0,16.0,8.0,15.29711509888849,33,14.196283892131394,O. Alonso,"4,400,000","1,463,415"
212219,76.0,82.0,71.0,34.0,73.0,64.0,35.0,67.0,57.0,43.0,59.0,71.0,74.0,79.0,67.0,67.0,66.0,50.0,81.0,75.0,77.0,42.0,78.0,79.0,55.0,55.0,43.0,66.0,75.0,76.0,77.0,11.0,7.0,9.0,10.0,11.0,16.012735135300492,24,14.02633026329517,A. Djiku,"8,999,999","1,234,689"
183546,76.0,76.0,58.0,54.0,64.0,74.0,53.0,67.0,46.0,41.0,69.0,68.0,69.0,68.0,64.0,74.0,72.0,61.0,64.0,89.0,75.0,54.0,85.0,75.0,58.0,64.0,41.0,70.0,75.0,79.0,76.0,6.0,8.0,13.0,14.0,11.0,15.60727002719233,30,14.003416693551955,J. Hogg,"6,000,000","1,206,720"
221479,75.0,82.0,63.0,69.0,78.0,68.0,63.0,76.0,51.0,42.0,40.0,75.0,80.0,86.0,73.0,74.0,64.0,76.0,79.0,77.0,77.0,61.0,70.0,34.0,75.0,62.0,54.0,66.0,38.0,31.0,23.0,12.0,12.0,8.0,7.0,11.0,16.06680235657077,21,13.180510911836139,D. Calvert-Lewin,"9,499,999","529,935"
193062,75.0,75.0,75.0,56.0,60.0,69.0,58.0,74.0,68.0,52.0,59.0,76.0,69.0,77.0,65.0,73.0,53.0,76.0,65.0,78.0,79.0,64.0,71.0,74.0,74.0,67.0,53.0,68.0,73.0,75.0,74.0,12.0,15.0,12.0,11.0,10.0,15.520258650202699,28,13.930033020901925,M. Zeegelaar,"5,499,999","1,121,337"
215334,75.0,76.0,34.0,75.0,83.0,64.0,76.0,70.0,46.0,36.0,57.0,74.0,57.0,62.0,66.0,71.0,62.0,75.0,78.0,71.0,79.0,72.0,72.0,34.0,78.0,59.0,77.0,70.0,43.0,29.0,26.0,10.0,11.0,6.0,9.0,12.0,15.89495209964411,27,14.182531332728647,G. Carrillo,"7,999,999","1,443,427"
210214,75.0,76.0,61.0,73.0,64.0,78.0,54.0,72.0,71.0,57.0,72.0,75.0,67.0,61.0,71.0,74.0,64.0,71.0,65.0,67.0,66.0,74.0,58.0,64.0,80.0,79.0,54.0,67.0,40.0,73.0,67.0,8.0,10.0,9.0,8.0,13.0,15.830413578506539,28,12.922876686703166,Jozabed,"7,499,999","409,575"
237604,75.0,85.0,35.0,27.0,78.0,62.0,35.0,36.0,31.0,35.0,31.0,68.0,68.0,63.0,41.0,72.0,74.0,45.0,75.0,79.0,77.0,28.0,71.0,75.0,35.0,40.0,42.0,61.0,77.0,78.0,71.0,6.0,8.0,12.0,7.0,13.0,16.06680235657077,22,13.53971091268623,A. Franco,"9,499,999","758,964"
220196,75.0,86.0,69.0,71.0,40.0,76.0,50.0,77.0,65.0,48.0,66.0,75.0,76.0,76.0,85.0,74.0,79.0,67.0,59.0,72.0,49.0,55.0,44.0,34.0,71.0,76.0,58.0,78.0,28.0,31.0,28.0,8.0,14.0,9.0,13.0,7.0,16.25785759333348,21,11.80037456981973,D. Brooks,"11,500,000","133,302"
195363,75.0,78.0,40.0,38.0,78.0,71.0,34.0,59.0,43.0,66.0,72.0,60.0,54.0,65.0,50.0,67.0,45.0,86.0,71.0,63.0,90.0,65.0,80.0,70.0,46.0,58.0,39.0,71.0,72.0,76.0,72.0,11.0,16.0,16.0,12.0,13.0,15.761420707019587,27,11.424529471784405,J. Bruma,"6,999,999","91,539"
191011,75.0,78.0,12.0,14.0,13.0,32.0,18.0,14.0,13.0,12.0,31.0,22.0,49.0,46.0,46.0,71.0,34.0,21.0,57.0,27.0,68.0,19.0,12.0,20.0,10.0,43.0,17.0,63.0,28.0,19.0,19.0,74.0,76.0,61.0,73.0,79.0,15.520258650202699,27,12.845643717918655,L. Sepe,"5,499,999","379,133"
179746,75.0,75.0,59.0,77.0,83.0,68.0,70.0,65.0,61.0,46.0,60.0,76.0,50.0,55.0,50.0,76.0,60.0,80.0,89.0,73.0,84.0,71.0,80.0,42.0,78.0,70.0,79.0,75.0,42.0,38.0,29.0,13.0,14.0,9.0,9.0,7.0,15.761420707019587,29,14.088132595239227,S. Vokes,"6,999,999","1,313,403"
195361,75.0,75.0,70.0,55.0,60.0,74.0,49.0,68.0,67.0,52.0,64.0,74.0,69.0,73.0,68.0,80.0,71.0,57.0,73.0,75.0,67.0,43.0,84.0,75.0,61.0,65.0,56.0,81.0,60.0,78.0,82.0,10.0,8.0,7.0,12.0,16.0,15.123843377614453,33,12.699740392780825,Javi López,"3,699,999","327,662"
219681,75.0,80.0,77.0,60.0,64.0,73.0,59.0,71.0,73.0,49.0,66.0,74.0,78.0,79.0,75.0,75.0,76.0,76.0,82.0,78.0,70.0,68.0,69.0,72.0,66.0,61.0,65.0,63.0,69.0,73.0,76.0,11.0,10.0,11.0,14.0,12.0,15.830413578506539,24,13.430447170856686,J. Amavi,"7,499,999","680,407"
216097,75.0,75.0,48.0,40.0,75.0,72.0,43.0,64.0,49.0,40.0,65.0,67.0,47.0,58.0,57.0,74.0,50.0,76.0,65.0,92.0,81.0,57.0,89.0,75.0,54.0,59.0,53.0,66.0,74.0,77.0,69.0,15.0,9.0,11.0,6.0,15.0,14.808762330974558,34,13.633151683437093,Idris,"2,700,000","833,302"
194079,75.0,76.0,70.0,60.0,59.0,75.0,50.0,77.0,75.0,40.0,74.0,75.0,77.0,79.0,87.0,74.0,83.0,75.0,72.0,79.0,61.0,70.0,78.0,46.0,72.0,71.0,50.0,70.0,58.0,49.0,49.0,12.0,12.0,7.0,10.0,8.0,15.830413578506539,27,13.737403244033542,A. Potuk,"7,499,999","924,865"
186143,75.0,75.0,74.0,58.0,58.0,78.0,69.0,62.0,72.0,75.0,82.0,76.0,59.0,55.0,68.0,71.0,73.0,77.0,64.0,69.0,58.0,73.0,69.0,73.0,59.0,76.0,70.0,69.0,69.0,74.0,70.0,16.0,16.0,7.0,7.0,12.0,15.761420707019587,27,13.394555924941873,O. Norwood,"6,999,999","656,419"
211999,75.0,78.0,42.0,34.0,67.0,75.0,29.0,57.0,38.0,41.0,68.0,68.0,54.0,59.0,59.0,68.0,57.0,58.0,66.0,79.0,79.0,51.0,79.0,79.0,43.0,59.0,46.0,66.0,73.0,76.0,75.0,9.0,13.0,11.0,12.0,8.0,15.761420707019587,25,13.211226531873987,R. Khedira,"6,999,999","546,465"
210463,75.0,76.0,70.0,73.0,51.0,72.0,57.0,82.0,65.0,56.0,66.0,74.0,91.0,88.0,88.0,66.0,91.0,81.0,81.0,68.0,58.0,69.0,72.0,38.0,70.0,64.0,62.0,72.0,40.0,35.0,24.0,8.0,8.0,10.0,13.0,10.0,15.89495209964411,26,13.14069212830172,D. Machís,"7,999,999","509,248"
208451,75.0,78.0,67.0,74.0,56.0,74.0,69.0,80.0,64.0,56.0,69.0,78.0,79.0,78.0,74.0,74.0,75.0,73.0,55.0,78.0,74.0,73.0,54.0,55.0,77.0,68.0,59.0,74.0,39.0,57.0,54.0,9.0,8.0,13.0,9.0,13.0,15.955576721460545,25,16.641020714555843,R. Quaison,"8,500,000","16,869,548"
204355,75.0,76.0,61.0,41.0,73.0,70.0,33.0,65.0,54.0,52.0,68.0,69.0,65.0,68.0,61.0,75.0,74.0,42.0,75.0,79.0,74.0,35.0,75.0,77.0,56.0,52.0,43.0,65.0,77.0,77.0,81.0,15.0,11.0,13.0,11.0,13.0,15.687312734865866,27,14.52694812389136,P. Dummett,"6,500,000","2,036,917"
231745,75.0,83.0,56.0,78.0,72.0,68.0,54.0,73.0,43.0,42.0,36.0,68.0,81.0,83.0,73.0,69.0,63.0,78.0,78.0,76.0,83.0,61.0,73.0,16.0,71.0,66.0,73.0,68.0,37.0,34.0,30.0,12.0,15.0,12.0,5.0,10.0,16.11809565095832,21,15.565249763130494,L. Dimata,"10,000,000","5,753,102"
230465,75.0,75.0,73.0,71.0,44.0,75.0,51.0,77.0,56.0,55.0,76.0,77.0,66.0,68.0,82.0,66.0,81.0,66.0,46.0,61.0,55.0,70.0,31.0,52.0,72.0,77.0,72.0,71.0,23.0,33.0,32.0,12.0,8.0,17.0,8.0,15.0,15.761420707019587,27,13.000657720176038,Allan Bardinho,"6,999,999","442,704"
49472,75.0,75.0,11.0,11.0,13.0,31.0,12.0,11.0,10.0,15.0,23.0,23.0,33.0,35.0,37.0,65.0,28.0,24.0,63.0,28.0,69.0,12.0,35.0,18.0,15.0,44.0,22.0,59.0,11.0,11.0,11.0,78.0,74.0,65.0,76.0,74.0,14.28551418721001,35,13.122908136920586,L. Butelle,"1,600,000","500,272"
219712,75.0,79.0,52.0,50.0,58.0,76.0,36.0,66.0,59.0,35.0,78.0,70.0,69.0,54.0,76.0,70.0,83.0,71.0,72.0,74.0,65.0,68.0,76.0,76.0,60.0,70.0,59.0,70.0,72.0,76.0,72.0,9.0,14.0,12.0,14.0,15.0,15.830413578506539,25,15.481088728103183,S. Cristóforo,"7,499,999","5,288,730"
215616,75.0,81.0,69.0,74.0,56.0,74.0,69.0,78.0,70.0,69.0,66.0,76.0,81.0,79.0,79.0,69.0,77.0,75.0,67.0,73.0,67.0,71.0,48.0,50.0,76.0,73.0,68.0,66.0,43.0,41.0,39.0,9.0,9.0,11.0,11.0,14.0,16.012735135300492,24,14.213273489054789,Jason,"8,999,999","1,488,491"
209984,75.0,78.0,47.0,41.0,65.0,74.0,38.0,64.0,44.0,35.0,70.0,70.0,67.0,66.0,68.0,71.0,61.0,56.0,82.0,86.0,76.0,40.0,86.0,76.0,33.0,47.0,46.0,60.0,74.0,78.0,75.0,14.0,14.0,9.0,14.0,14.0,15.761420707019587,25,11.330323819075918,M. Agu,"6,999,999","83,309"
192575,75.0,75.0,69.0,60.0,70.0,76.0,72.0,76.0,64.0,50.0,69.0,75.0,86.0,75.0,88.0,75.0,81.0,76.0,90.0,88.0,66.0,74.0,72.0,74.0,74.0,70.0,58.0,73.0,69.0,74.0,72.0,15.0,5.0,9.0,13.0,14.0,15.761420707019587,28,13.798399604246322,E. Badu,"6,999,999","983,034"
198719,75.0,79.0,72.0,66.0,33.0,72.0,55.0,81.0,69.0,65.0,61.0,79.0,86.0,83.0,90.0,64.0,88.0,80.0,43.0,69.0,43.0,75.0,38.0,22.0,73.0,72.0,57.0,68.0,23.0,26.0,30.0,12.0,14.0,16.0,6.0,10.0,15.955576721460545,25,13.87051128327372,N. Redmond,"8,500,000","1,056,541"
190782,75.0,75.0,60.0,65.0,66.0,73.0,58.0,69.0,56.0,54.0,72.0,73.0,53.0,65.0,55.0,70.0,59.0,80.0,67.0,55.0,79.0,73.0,89.0,75.0,62.0,70.0,62.0,75.0,82.0,73.0,73.0,12.0,16.0,10.0,11.0,12.0,15.424948470398375,29,13.319078278425811,Sandro,"5,000,000","608,698"
183870,75.0,75.0,74.0,66.0,60.0,76.0,74.0,80.0,78.0,65.0,64.0,80.0,83.0,77.0,84.0,68.0,78.0,70.0,62.0,68.0,60.0,66.0,60.0,38.0,74.0,71.0,70.0,76.0,41.0,32.0,28.0,9.0,16.0,8.0,9.0,16.0,15.687312734865866,31,13.204117301388987,A. Mounier,"6,500,000","542,594"
228414,75.0,81.0,73.0,72.0,43.0,73.0,69.0,81.0,78.0,71.0,59.0,78.0,79.0,79.0,83.0,69.0,88.0,74.0,66.0,74.0,55.0,72.0,61.0,39.0,73.0,69.0,71.0,70.0,43.0,37.0,29.0,15.0,12.0,15.0,15.0,9.0,16.012735135300492,22,14.315993109288877,Matheus Pereira,"8,999,999","1,649,517"
150590,75.0,75.0,75.0,50.0,70.0,76.0,70.0,69.0,73.0,66.0,74.0,76.0,67.0,69.0,74.0,72.0,74.0,70.0,72.0,76.0,68.0,66.0,75.0,72.0,70.0,74.0,65.0,78.0,75.0,75.0,75.0,8.0,8.0,9.0,6.0,11.0,14.457364444136669,35,12.769517341568333,C. Jallet,"1,900,000","351,342"
147006,75.0,75.0,78.0,71.0,55.0,69.0,68.0,82.0,81.0,72.0,65.0,80.0,66.0,63.0,72.0,80.0,83.0,73.0,73.0,51.0,58.0,72.0,65.0,45.0,76.0,76.0,85.0,81.0,44.0,42.0,40.0,8.0,6.0,16.0,8.0,13.0,14.880221294956703,36,11.923552285198403,Diego Castro,"2,900,000","150,776"
194365,75.0,75.0,66.0,69.0,73.0,74.0,76.0,76.0,53.0,50.0,63.0,78.0,75.0,61.0,79.0,83.0,71.0,76.0,91.0,76.0,65.0,66.0,78.0,48.0,83.0,69.0,74.0,69.0,54.0,58.0,35.0,10.0,6.0,14.0,6.0,6.0,15.424948470398375,32,13.6889462811872,S. Okazaki,"5,000,000","881,117"
179551,75.0,75.0,54.0,77.0,68.0,64.0,77.0,69.0,61.0,52.0,48.0,75.0,71.0,77.0,72.0,75.0,70.0,75.0,81.0,79.0,77.0,64.0,72.0,34.0,77.0,63.0,71.0,74.0,39.0,20.0,19.0,7.0,10.0,12.0,12.0,6.0,15.761420707019587,29,13.270859544340427,O. Kamara,"6,999,999","580,044"
236639,75.0,81.0,45.0,49.0,65.0,80.0,45.0,75.0,74.0,68.0,78.0,77.0,60.0,59.0,60.0,70.0,56.0,75.0,75.0,80.0,69.0,65.0,76.0,68.0,62.0,76.0,51.0,73.0,71.0,70.0,65.0,7.0,5.0,11.0,5.0,6.0,15.89495209964411,24,12.507012295869675,Xeka,"7,999,999","270,225"
222558,75.0,80.0,77.0,53.0,69.0,72.0,66.0,74.0,60.0,60.0,73.0,75.0,86.0,87.0,65.0,73.0,65.0,80.0,74.0,70.0,69.0,69.0,78.0,67.0,65.0,67.0,52.0,68.0,71.0,75.0,75.0,13.0,7.0,14.0,16.0,15.0,15.830413578506539,24,11.305970592674228,R. Karsdorp,"7,499,999","81,305"
200798,75.0,75.0,13.0,18.0,13.0,32.0,19.0,22.0,19.0,17.0,38.0,13.0,36.0,37.0,49.0,67.0,35.0,38.0,53.0,29.0,60.0,16.0,41.0,21.0,13.0,56.0,23.0,41.0,15.0,12.0,13.0,77.0,73.0,66.0,75.0,75.0,15.201804919084164,31,15.264244115269792,Marafona,"3,999,999","4,257,718"
213597,75.0,79.0,67.0,64.0,64.0,75.0,63.0,74.0,70.0,67.0,73.0,75.0,80.0,79.0,74.0,70.0,67.0,75.0,68.0,75.0,74.0,74.0,54.0,53.0,73.0,75.0,55.0,78.0,50.0,52.0,42.0,8.0,9.0,12.0,8.0,8.0,15.955576721460545,25,11.403189757334825,D. Valdés,"8,500,000","89,607"
193116,75.0,75.0,61.0,55.0,74.0,74.0,60.0,67.0,57.0,57.0,74.0,74.0,65.0,55.0,63.0,75.0,65.0,77.0,78.0,62.0,78.0,59.0,83.0,77.0,60.0,65.0,68.0,73.0,71.0,79.0,74.0,11.0,11.0,11.0,8.0,5.0,15.424948470398375,29,10.775635632423837,M. Gonalons,"5,000,000","47,840"
215644,75.0,78.0,74.0,69.0,55.0,74.0,54.0,78.0,76.0,64.0,63.0,77.0,74.0,78.0,72.0,72.0,63.0,65.0,56.0,78.0,62.0,66.0,35.0,38.0,75.0,69.0,59.0,69.0,59.0,28.0,21.0,6.0,8.0,10.0,12.0,10.0,15.955576721460545,25,14.24729152327779,Burgui,"8,500,000","1,539,997"
169051,75.0,75.0,70.0,70.0,63.0,71.0,67.0,75.0,68.0,84.0,76.0,78.0,68.0,63.0,65.0,71.0,77.0,91.0,70.0,79.0,90.0,83.0,78.0,71.0,70.0,75.0,73.0,76.0,66.0,72.0,67.0,12.0,13.0,13.0,15.0,13.0,15.150511624696614,32,12.292866606115208,F. Guarín,"3,800,000","218,134"
229723,75.0,81.0,63.0,65.0,50.0,76.0,50.0,73.0,63.0,66.0,75.0,74.0,74.0,74.0,87.0,74.0,79.0,71.0,72.0,87.0,63.0,69.0,65.0,59.0,69.0,80.0,69.0,80.0,76.0,63.0,54.0,5.0,13.0,10.0,8.0,12.0,16.012735135300492,23,16.190455641140197,M. Jensen,"8,999,999","10,750,422"
220763,75.0,80.0,66.0,52.0,34.0,75.0,50.0,78.0,62.0,63.0,76.0,79.0,77.0,75.0,77.0,74.0,78.0,70.0,84.0,75.0,60.0,61.0,71.0,75.0,64.0,78.0,63.0,77.0,61.0,58.0,56.0,10.0,12.0,6.0,8.0,9.0,16.012735135300492,24,15.044289538239164,R. Thomas,"8,999,999","3,417,054"
206427,75.0,75.0,74.0,34.0,56.0,71.0,45.0,68.0,61.0,29.0,63.0,70.0,80.0,78.0,76.0,76.0,66.0,66.0,76.0,77.0,63.0,60.0,67.0,75.0,62.0,63.0,36.0,63.0,78.0,72.0,77.0,12.0,6.0,10.0,15.0,9.0,15.520258650202699,28,12.679125632103004,B. Butko,"5,499,999","320,977"
173146,75.0,75.0,76.0,58.0,48.0,80.0,70.0,71.0,76.0,78.0,79.0,77.0,66.0,55.0,70.0,68.0,77.0,74.0,49.0,64.0,64.0,74.0,62.0,70.0,62.0,77.0,72.0,73.0,73.0,66.0,60.0,11.0,9.0,7.0,12.0,11.0,15.424948470398375,32,13.49333362668195,L. Cigarini,"5,000,000","724,569"
201818,75.0,76.0,69.0,72.0,64.0,65.0,71.0,73.0,60.0,48.0,57.0,73.0,95.0,92.0,87.0,77.0,86.0,74.0,74.0,88.0,48.0,71.0,33.0,24.0,76.0,68.0,69.0,71.0,28.0,28.0,24.0,7.0,12.0,13.0,15.0,14.0,15.89495209964411,26,14.854078277909808,A. Musa,"7,999,999","2,825,167"
206424,75.0,75.0,77.0,59.0,37.0,76.0,69.0,67.0,69.0,80.0,68.0,69.0,74.0,75.0,78.0,82.0,85.0,68.0,63.0,82.0,37.0,69.0,40.0,73.0,44.0,76.0,49.0,70.0,74.0,72.0,74.0,15.0,6.0,9.0,8.0,11.0,15.38412647587812,31,15.999698592025146,M. Morozyuk,"4,800,000","8,883,432"
192087,75.0,76.0,72.0,55.0,66.0,71.0,43.0,67.0,67.0,62.0,69.0,72.0,84.0,76.0,79.0,70.0,72.0,53.0,72.0,84.0,63.0,51.0,74.0,74.0,60.0,66.0,59.0,65.0,74.0,73.0,74.0,16.0,16.0,14.0,8.0,15.0,15.60727002719233,27,13.87937540162378,G. Schennikov,"6,000,000","1,065,948"
210007,75.0,77.0,46.0,51.0,80.0,73.0,42.0,62.0,58.0,68.0,75.0,68.0,52.0,50.0,67.0,75.0,66.0,76.0,87.0,73.0,77.0,72.0,62.0,78.0,59.0,66.0,42.0,70.0,72.0,74.0,70.0,7.0,12.0,14.0,13.0,15.0,15.687312734865866,27,12.652219356900218,André Ramalho,"6,500,000","312,456"
208509,75.0,80.0,73.0,50.0,56.0,70.0,61.0,73.0,69.0,57.0,69.0,72.0,79.0,80.0,75.0,72.0,73.0,67.0,82.0,83.0,68.0,62.0,69.0,72.0,68.0,68.0,49.0,69.0,73.0,74.0,75.0,14.0,6.0,11.0,13.0,10.0,15.830413578506539,24,15.588597366056161,T. Foket,"7,499,999","5,889,003"
237692,75.0,90.0,68.0,63.0,47.0,79.0,48.0,76.0,68.0,57.0,74.0,78.0,78.0,73.0,86.0,69.0,88.0,70.0,50.0,71.0,43.0,61.0,62.0,58.0,69.0,76.0,48.0,78.0,56.0,58.0,47.0,8.0,15.0,6.0,10.0,13.0,16.41820024340866,18,10.463267124334031,P. Foden,"13,500,000","35,005"
222844,75.0,81.0,48.0,58.0,61.0,80.0,76.0,67.0,55.0,52.0,76.0,76.0,68.0,66.0,61.0,72.0,66.0,78.0,57.0,68.0,77.0,76.0,80.0,78.0,56.0,69.0,60.0,72.0,76.0,66.0,58.0,10.0,13.0,7.0,14.0,11.0,15.89495209964411,23,17.09904935146762,Walace,"7,999,999","26,669,985"
225403,75.0,80.0,65.0,65.0,55.0,77.0,60.0,80.0,77.0,75.0,73.0,77.0,76.0,78.0,75.0,71.0,79.0,70.0,58.0,79.0,62.0,70.0,65.0,63.0,67.0,75.0,54.0,71.0,49.0,49.0,43.0,13.0,14.0,15.0,15.0,10.0,16.012735135300492,23,13.251412980812749,I. Kahveci,"8,999,999","568,873"
134779,75.0,75.0,71.0,78.0,75.0,77.0,75.0,74.0,67.0,66.0,68.0,69.0,65.0,69.0,74.0,73.0,66.0,77.0,75.0,69.0,74.0,70.0,69.0,42.0,77.0,75.0,69.0,76.0,42.0,46.0,40.0,12.0,6.0,7.0,6.0,10.0,15.520258650202699,33,12.433620072616048,J. Briand,"5,499,999","251,103"
213114,75.0,78.0,73.0,76.0,66.0,74.0,66.0,76.0,66.0,70.0,62.0,74.0,74.0,78.0,77.0,76.0,69.0,74.0,72.0,68.0,66.0,63.0,64.0,34.0,78.0,74.0,75.0,69.0,52.0,33.0,35.0,14.0,7.0,7.0,7.0,14.0,15.955576721460545,25,12.080401617470322,D. Rolán,"8,500,000","176,380"
164985,75.0,75.0,70.0,80.0,76.0,76.0,80.0,79.0,69.0,66.0,60.0,81.0,66.0,68.0,69.0,74.0,58.0,76.0,72.0,63.0,72.0,70.0,60.0,24.0,77.0,78.0,71.0,76.0,50.0,24.0,20.0,9.0,5.0,13.0,8.0,12.0,14.880221294956703,35,12.250069319366421,C. Théréau,"2,900,000","208,995"
228729,75.0,77.0,61.0,32.0,80.0,66.0,39.0,47.0,28.0,31.0,52.0,62.0,56.0,72.0,51.0,64.0,54.0,44.0,88.0,81.0,76.0,30.0,66.0,75.0,51.0,47.0,48.0,65.0,75.0,75.0,75.0,7.0,15.0,8.0,15.0,14.0,15.761420707019587,26,12.087788427446041,B. Valdez,"6,999,999","177,688"
211321,75.0,79.0,60.0,75.0,76.0,62.0,65.0,73.0,46.0,37.0,36.0,73.0,82.0,85.0,79.0,74.0,70.0,73.0,85.0,71.0,74.0,57.0,37.0,24.0,75.0,56.0,78.0,68.0,12.0,17.0,15.0,6.0,9.0,9.0,10.0,10.0,15.955576721460545,25,13.518233664335643,M. Konaté,"8,500,000","742,838"
171896,75.0,75.0,61.0,52.0,71.0,66.0,46.0,51.0,46.0,41.0,62.0,64.0,55.0,67.0,63.0,77.0,44.0,65.0,67.0,74.0,75.0,57.0,64.0,74.0,44.0,55.0,55.0,75.0,78.0,78.0,76.0,7.0,11.0,16.0,9.0,6.0,15.319587954740548,31,14.051968547544954,H. Ayala,"4,500,000","1,266,754"
236920,75.0,86.0,69.0,70.0,52.0,68.0,67.0,82.0,72.0,58.0,54.0,78.0,91.0,88.0,85.0,67.0,83.0,77.0,66.0,69.0,55.0,76.0,66.0,25.0,65.0,72.0,66.0,74.0,47.0,32.0,27.0,5.0,6.0,14.0,7.0,12.0,16.213405830762646,19,13.628929832299555,J. Kluivert,"11,000,000","829,791"
223608,75.0,75.0,64.0,78.0,54.0,79.0,59.0,73.0,53.0,59.0,78.0,75.0,59.0,59.0,44.0,80.0,58.0,70.0,73.0,85.0,67.0,75.0,82.0,67.0,79.0,72.0,53.0,80.0,47.0,64.0,57.0,10.0,15.0,9.0,9.0,14.0,15.687312734865866,28,14.06086356422565,Eraso,"6,500,000","1,278,072"
105846,75.0,75.0,12.0,11.0,11.0,25.0,13.0,14.0,13.0,19.0,34.0,18.0,37.0,39.0,40.0,69.0,40.0,21.0,73.0,31.0,69.0,15.0,38.0,25.0,17.0,40.0,21.0,63.0,15.0,20.0,20.0,75.0,75.0,64.0,77.0,75.0,13.017002861746503,39,12.410482540211454,A. Boruc,"450,000","245,360"
