S/N,Id,Club_Team
3657,235457,FK Bodø/Glimt
3658,102593,Exeter City
3659,222145,Trelleborgs FF
3660,203969,Red Star FC
3661,183744,San Martín de San Juan
3662,239552,Coventry City
3663,231616,Randers FC
3664,240575,Real Oviedo
3665,240063,GFC Ajaccio
3666,169919,Plymouth Argyle
3667,224447,Mansfield Town
3668,223167,Exeter City
3669,222399,Gillingham
3670,204222,Newport County
3671,183997,Beijing Sinobo Guoan FC
3672,244669,FC Admira Wacker Mödling
3673,221653,Granada CF
3674,212693,Hammarby IF
3675,238036,Estudiantes de La Plata
3676,193235,FC Ingolstadt 04
3677,245715,Leeds United
3678,177363,Yeovil Town
3679,245714,Deportivo Alavés
3680,224466,Beijing Sinobo Guoan FC
3681,187857,Jagiellonia Białystok
3682,242641,Angers SCO
3683,238801,SG Sonnenhof Großaspach
3684,233169,Shonan Bellmare
3685,209361,New Zealand
3686,242128,V-Varen Nagasaki
3687,241872,Independiente
3688,171984,AC Ajaccio
3689,242147,Deportes Iquique
3690,222947,Coventry City
3691,204515,Heracles Almelo
3692,200931,Extremadura UD
3693,242914,Gamba Osaka
3694,242402,Colchester United
3695,205026,Livingston FC
3696,237793,Cerezo Osaka
3697,242656,FC Lorient
3698,111328,Swindon Town
3699,223968,Royal Excel Mouscron
3700,200928,Tranmere Rovers
3701,242911,Beijing Sinobo Guoan FC
3702,242399,Lobos BUAP
3703,234207,Wolverhampton Wanderers
3704,166879,Sandefjord Fotball
3705,245491,Juventus
3706,241651,Brighton & Hove Albion
3707,198899,SønderjyskE
3708,190962,Motherwell
3709,247026,Genoa
3710,236530,Bradford City
3711,183025,Central Coast Mariners
3712,245745,CF Reus Deportiu
3713,244209,Colo-Colo
3714,234993,CD Feirense
3715,233969,Hallescher FC
3716,246768,Amiens SC
3717,238576,Daegu FC
3718,247023,FK Austria Wien
3719,243695,FC Wacker Innsbruck
3720,242159,FK Bodø/Glimt
3721,239623,Tigres U.A.N.L.
3722,232455,Shimizu S-Pulse
3723,221447,DC United
3724,246277,Rayo Vallecano
3725,234501,Esbjerg fB
3726,202244,Seattle Sounders FC
3727,238083,Jeonnam Dragons
3728,242434,Liverpool
3729,232194,CD Antofagasta
3730,229378,Fulham
3731,228098,Houston Dynamo
3732,243969,Vendsyssel FF
3733,243713,KSV Cercle Brugge
3734,239617,Guadalajara
3735,232193,Sangju Sangmu FC
3736,206081,Grimsby Town
3737,226844,Guangzhou R&F FC
3738,144156,Neuchâtel Xamax
3739,243227,FC Groningen
3740,203547,BB Erzurumspor
3741,241178,CD Numancia
3742,180760,Al Fayha
3743,245016,Fortuna Sittard
3744,241688,Trabzonspor
3745,237848,Club Atlas
3746,235288,Bayer 04 Leverkusen
3747,246807,FC Girondins de Bordeaux
3748,246039,Real Oviedo
3749,245527,Estudiantes de La Plata
3750,238103,Shandong Luneng TaiShan FC
3751,235799,La Berrichonne de Châteauroux
3752,234519,Club Deportes Temuco
3753,228148,Cambridge United
3754,234290,Leeds United
3755,228658,Cork City
3756,215090,Deportes Iquique
3757,189233,Djurgårdens IF
3758,246833,VfR Aalen
3759,244529,LOSC Lille
3760,243505,Bulgaria
3761,228401,Port Vale
3762,203569,Perth Glory
3763,186416,Deportivo Pasto
3764,235824,CD O'Higgins
3765,234288,HJK Helsinki
3766,202544,Sandefjord Fotball
3767,242223,Al Shabab
3768,224303,Górnik Zabrze
3769,245579,AD Alcorcón
3770,242507,Al Shabab
3771,241995,VfL Sportfreunde Lotte
3772,227146,Rionegro Águilas
3773,241737,Odds BK
3774,231241,Molde FK
3775,155977,St. Mirren
3776,208457,Paris FC
3777,206409,Macclesfield Town
3778,241736,Holstein Kiel
3779,222024,SV Mattersburg
3780,244295,Norwich City
3781,243271,Galatasaray SK
3782,228935,Eintracht Braunschweig
3783,239942,Club Atlas
3784,212038,Al Wehda
3785,207430,Heart of Midlothian
3786,241250,Guizhou Hengfeng FC
3787,240738,BB Erzurumspor
3788,232290,Shanghai Greenland Shenhua FC
3789,231522,Dalkurd FF
3790,189281,Cheltenham Town
3791,224097,Peterborough United
3792,221281,Coventry City
3793,242528,Vitesse
3794,235872,Rio Ave FC
3795,213344,Colchester United
3796,203615,TSV Hartberg
3797,239710,Real Oviedo
3798,231262,Granada CF
3799,246877,Napoli
3800,244573,Club América
3801,243549,Trabzonspor
3802,243832,San Jose Earthquakes
3803,238456,HJK Helsinki
3804,191863,Chongqing Dangdai Lifan FC SWM Team
3805,244855,Gimnasia y Esgrima La Plata
3806,174199,Morecambe
3807,204151,Piast Gliwice
3808,243318,SD Eibar
3809,242294,Newell's Old Boys
3810,186228,Jiangsu Suning FC
3811,242804,Columbus Crew SC
3812,240500,Swindon Town
3813,228212,Odds BK
3814,189811,Fleetwood Town
3815,244851,Gimnasia y Esgrima La Plata
3816,242803,Vålerenga Fotball
3817,241523,Brentford
3818,232846,Cerezo Osaka
3819,232590,Kashiwa Reysol
3820,244109,SpVgg Unterhaching
3821,235405,Exeter City
3822,193164,Tigres U.A.N.L.
3823,242828,Gangwon FC
3824,242060,Al Hilal
3825,236940,Atlético Madrid
3826,163212,Kilmarnock
3827,200844,Rochdale
3828,241035,Tottenham Hotspur
3829,229771,Cork City
3830,224651,Chongqing Dangdai Lifan FC SWM Team
3831,242826,Gangwon FC
3832,244105,Al Wehda
3833,235401,Crotone
3834,228769,Envigado FC
3835,213665,Milton Keynes Dons
3836,231840,SCR Altach
3837,227744,Deportivo Pasto
3838,222624,Tianjin TEDA FC
3839,215968,SG Sonnenhof Großaspach
3840,244639,Querétaro
3841,241055,RC Celta
3842,246430,Fiorentina
3843,242334,Sporting Kansas City
3844,241822,Willem II
3845,149662,Cork City
3846,240285,Stabæk Fotball
3847,208797,Crawley Town
3848,246940,SC Paderborn 07
3849,240796,Boca Juniors
3850,231580,Blackpool
3851,228021,Changchun Yatai FC
3852,238516,Brighton & Hove Albion
3853,230068,Huddersfield Town
3854,247219,BK Häcken
3855,242611,Willem II
3856,241075,Accrington Stanley
3857,188594,FC Lugano
3858,244658,Sagan Tosu
3859,243378,Hamburger SV
3860,241841,San Martin de Tucumán
3861,241840,Vélez Sarsfield
3862,241584,Club Atlético Huracán
3863,230064,FC Luzern
3864,208816,Notts County
3865,246191,River Plate
3866,238511,FC Nantes
3867,225999,Aalborg BK
3868,212175,Stevenage
3869,210639,Northampton Town
3870,241102,SV Mattersburg
3871,238798,FC Würzburger Kickers
3872,232654,Monarcas Morelia
3873,228558,Sangju Sangmu FC
3874,228046,Guizhou Hengfeng FC
3875,214478,Jaguares de Córdoba
3876,186572,Mansfield Town
3877,184269,Tranmere Rovers
3878,231116,Newell's Old Boys
3879,243659,MKE Ankaragücü
3880,239307,KV Oostende
3881,239051,Clermont Foot 63
3882,223947,Oldham Athletic
3883,233954,Club Necaxa
3884,232930,Kashiwa Reysol
3885,231650,FC Sion
3886,228834,IK Start
3887,224482,Esbjerg fB
3888,245217,Racing Club de Lens
3889,244449,Tigres U.A.N.L.
3890,229345,Everton
3891,225505,Itagüí Leones FC
3892,246752,Stade Malherbe Caen
3893,244448,Tigres U.A.N.L.
3894,212960,Daegu FC
3895,242655,FC Lorient
3896,244190,Perugia
3897,238558,SC Preußen Münster
3898,227806,Accrington Stanley
3899,237052,GIF Sundsvall
3900,238075,Chelsea
3901,237307,Seattle Sounders FC
3902,190200,Hamilton Academical FC
3903,243704,Vendsyssel FF
3904,242424,Club Necaxa
3905,241654,IF Brommapojkarna
3906,239606,FC Hansa Rostock
3907,231926,Shamrock Rovers
3908,246773,Hokkaido Consadole Sapporo
3909,244725,VVV-Venlo
3910,215285,Shamrock Rovers
3911,200693,IK Sirius
3912,239348,NAC Breda
3913,246771,Estudiantes de La Plata
3914,216563,Minnesota United FC
3915,242963,West Bromwich Albion
3916,231187,Athletic Club de Bilbao
3917,226579,Guadalajara
3918,205075,FC Thun
3919,237842,Stoke City
3920,221202,Southampton
3921,245521,Al Hazem
3922,244496,FC Wacker Innsbruck
3923,202000,FK Bodø/Glimt
3924,242703,San Jose Earthquakes
3925,240399,Alianza Petrolera
3926,239631,Reading
3927,235791,Eintracht Braunschweig
3928,203023,Derry City
3929,247310,FC København
3930,246798,Columbus Crew SC
3931,241963,Ettifaq FC
3932,229419,Bristol Rovers
3933,229163,Southampton
3934,225067,Shamrock Rovers
3935,233770,Jeju United FC
3936,232746,Kashiwa Reysol
3937,243241,Carpi
3938,182312,Tianjin Quanjian FC
3939,245288,1. FC Kaiserslautern
3940,237352,GIF Sundsvall
3941,239656,Willem II
3942,231464,Independiente Santa Fe
3943,245543,1. FC Kaiserslautern
3944,237095,Ulsan Hyundai FC
3945,220711,Western Sydney Wanderers
3946,245798,Antalyaspor
3947,231206,Puebla FC
3948,243779,TSV 1860 München
3949,238659,VfL Osnabrück
3950,235329,Port Vale
3951,212033,Padova
3952,246592,Rayo Vallecano
3953,242752,West Bromwich Albion
3954,240704,Beijing Sinobo Guoan FC
3955,240448,Real Salt Lake
3956,224576,Exeter City
3957,223040,Medipol Başakşehir FK
3958,214080,Jaguares de Córdoba
3959,199744,IF Brommapojkarna
3960,243519,Godoy Cruz
3961,210495,Al Hazem
3962,191806,Tianjin TEDA FC
3963,241214,FC Tokyo
3964,235101,Lechia Gdańsk
3965,232541,Nagoya Grampus
3966,224349,1. FC Magdeburg
3967,243804,San Martin de Tucumán
3968,242012,Vegalta Sendai
3969,241244,Adelaide United
3970,233052,Cheltenham Town
3971,229724,Odense Boldklub
3972,226140,Tiburones Rojos de Veracruz
3973,223580,Port Vale
3974,245339,SC Heerenveen
3975,219482,Hamilton Academical FC
3976,238937,SV Meppen
3977,245848,Orlando Pirates
3978,240472,Guangzhou Evergrande Taobao FC
3979,182359,Tianjin TEDA FC
3980,247413,Kawasaki Frontale
3981,243573,Olympique Lyonnais
3982,232053,Sydney FC
3983,240756,FC Ingolstadt 04
3984,247411,Real Madrid
3985,220531,Wisła Płock
3986,242802,Atlético Madrid
3987,241010,Rosario Central
3988,237426,Sanfrecce Hiroshima
3989,247409,Bayer 04 Leverkusen
3990,246385,Malmö FF
3991,242545,FC Admira Wacker Mödling
3992,237937,Vålerenga Fotball
3993,236657,FC Luzern
3994,240496,Everton
3995,235376,Macclesfield Town
3996,243600,Macclesfield Town
3997,246415,Club Brugge KV
3998,242319,FC St. Pauli
3999,229263,IF Brommapojkarna
4000,241038,Borussia Mönchengladbach
4001,231310,Brisbane Roar
4002,155534,Macclesfield Town
4003,239245,Cracovia
4004,237965,FC Seoul
4005,244364,Parma
4006,246667,Belgrano de Córdoba
4007,246666,1. FC Köln
4008,240778,Livorno
4009,240010,Envigado FC
4010,238474,Ascoli
4011,225674,Deportes Iquique
4012,217994,Preston North End
4013,244395,Crawley Town
4014,239275,Göztepe SK
4015,247466,RCD Mallorca
4016,242346,Rosario Central
4017,240810,Stoke City
4018,242857,Jeonbuk Hyundai Motors
4019,246952,Stade Malherbe Caen
4020,244904,Pachuca
4021,242344,DSC Arminia Bielefeld
4022,233128,Walsall
4023,243623,Macclesfield Town
4024,242599,AC Horsens
4025,247206,Zagłębie Sosnowiec
4026,240038,Eintracht Frankfurt
4027,246949,RCD Espanyol
4028,212133,IK Start
4029,187336,Malmö FF
4030,244680,Montreal Impact
4031,244424,Dynamo Kyiv
4032,243144,IK Start
4033,195013,Sligo Rovers
4034,246725,FC Tokyo
4035,243397,Real Betis
4036,235205,Benevento
4037,202949,Daegu FC
4038,242628,Atlanta United
4039,104900,SpVgg Unterhaching
4040,244419,TSV Hartberg
4041,229571,Royal Excel Mouscron
4042,246722,Jaguares de Córdoba
4043,241858,Paris FC
4044,222402,New Zealand
4045,197597,Júbilo Iwata
4046,238044,Ettifaq FC
4047,245979,Bulgaria
4048,242139,FK Haugesund
4049,218587,St. Johnstone FC
4050,241114,AC Horsens
4051,225498,Scunthorpe United
4052,139482,Wycombe Wanderers
4053,244953,Atlético Tucumán
4054,240857,Ohod Club
4055,173785,Port Vale
4056,226521,Trelleborgs FF
4057,242136,Sarpsborg 08 FF
4058,233176,Shonan Bellmare
4059,232920,Derry City
4060,222168,Sarpsborg 08 FF
4061,247511,IFK Norrköping
4062,207603,Carlisle United
4063,241394,Toronto FC
4064,243185,Górnik Zabrze
4065,232944,Vissel Kobe
4066,230640,Macclesfield Town
4067,245999,Atlético Madrid
4068,241647,San Jose Earthquakes
4069,235247,Shrewsbury
4070,232687,Sagan Tosu
4071,231663,Reading
4072,244718,Carpi
4073,242158,Newell's Old Boys
4074,240109,Tiburones Rojos de Veracruz
4075,210925,Ohod Club
4076,246764,TSV Hartberg
4077,241388,Hertha BSC
4078,235500,Al Shabab
4079,243470,Gimnasia y Esgrima La Plata
4080,241422,Southampton
4081,224526,Aston Villa
4082,245773,FC Lugano
4083,243981,Neuchâtel Xamax
4084,236557,Bradford City
4085,232973,V-Varen Nagasaki
4086,232205,Universidad de Chile
4087,218381,Bristol Rovers
4088,246284,Elche CF
4089,238347,Suwon Samsung Bluewings
4090,244490,FC Augsburg
4091,244233,VfL Osnabrück
4092,235785,Bolton Wanderers
4093,245000,RB Leipzig
4094,241160,Chelsea
4095,244012,Hallescher FC
4096,243500,Waasland-Beveren
4097,235820,SK Rapid Wien
4098,165932,Bohemian FC
4099,224554,Tianjin TEDA FC
4100,237097,Ulsan Hyundai FC
4101,230697,Dundee FC
4102,226089,New Zealand
4103,245800,Canada
4104,235815,FC Luzern
4105,228134,Derry City
4106,223270,IF Elfsborg
4107,241445,Clermont Foot 63
4108,247332,Tromsø IL
4109,243235,Philadelphia Union
4110,236579,Bulgaria
4111,239952,FC Lugano
4112,243279,Watford
4113,240207,Shandong Luneng TaiShan FC
4114,238927,SV Meppen
4115,238670,FSV Zwickau
4116,244558,U.N.A.M.
4117,237133,Olympique de Marseille
4118,236365,Bradford City
4119,235596,Al Batin
4120,191563,Júbilo Iwata
4121,182347,Hebei China Fortune FC
4122,240970,Club Atlético Banfield
4123,243528,Daegu FC
4124,229706,Racing Club de Lens
4125,238920,CD Huachipato
4126,233800,FK Bodø/Glimt
4127,247410,OGC Nice
4128,222322,Waterford FC
4129,238449,FK Haugesund
4130,227185,Arka Gdynia
4131,225136,Gillingham
4132,214896,Tranmere Rovers
4133,247407,Angers SCO
4134,241263,Leeds United
4135,222574,Daegu FC
4136,247149,América de Cali
4137,224620,Shanghai SIPG FC
4138,242539,Trelleborgs FF
4139,244585,FC Basel 1893
4140,235881,Kalmar FF
4141,198761,Esbjerg fB
4142,231526,Girona FC
4143,220564,HJK Helsinki
4144,182419,Chongqing Dangdai Lifan FC SWM Team
4145,245649,Watford
4146,244113,Grenoble Foot 38
4147,226193,Chongqing Dangdai Lifan FC SWM Team
4148,200593,Gyeongnam FC
4149,202128,Dundee FC
4150,198543,Shamrock Rovers
4151,237966,Wolverhampton Wanderers
4152,227726,Al Fateh
4153,224397,Leeds United
4154,240524,Lillestrøm SK
4155,222348,Chongqing Dangdai Lifan FC SWM Team
4156,245685,Tromsø IL
4157,245429,Bursaspor
4158,244405,De Graafschap
4159,243637,Burton Albion
4160,244660,Atlético Huila
4161,242100,Pohang Steelers
4162,225716,Henan Jianye FC
4163,241587,Al Raed
4164,245170,India
4165,240562,Rochdale
4166,247217,VfL Sportfreunde Lotte
4167,242353,Liverpool
4168,244656,Sagan Tosu
4169,244400,Neuchâtel Xamax
4170,242095,IF Brommapojkarna
4171,238767,CD Huachipato
4172,222422,Bristol Rovers
4173,233941,Swansea City
4174,244435,TSV Hartberg
4175,242131,Itagüí Leones FC
4176,222931,Crawley Town
4177,182738,Macclesfield Town
4178,244690,FC Utrecht
4179,212178,Scunthorpe United
4180,243665,Le Havre AC
4181,233425,Pescara
4182,228304,Birmingham City
4183,239311,KV Kortrijk
4184,236495,Cardiff City
4185,233679,FC Tokyo
4186,227791,Sangju Sangmu FC
4187,247502,Real Betis
4188,242162,FK Bodø/Glimt
4189,241650,IF Brommapojkarna
4190,239858,Shandong Luneng TaiShan FC
4191,222449,Jiangsu Suning FC
4192,213489,Zagłębie Lubin
4193,201457,Morecambe
4194,246255,Lokomotiv Moscow
4195,245742,ADO Den Haag
4196,222191,Dalian YiFang FC
4197,243950,Paris FC
4198,246253,Lokomotiv Moscow
4199,242413,Palermo
4200,236525,Wellington Phoenix
4201,228845,FK Haugesund
4202,228077,Hebei China Fortune FC
4203,240364,Örebro SK
4204,238060,West Ham United
4205,245001,RB Leipzig
4206,237321,SCR Altach
4207,242184,TSG 1899 Hoffenheim
4208,237832,Crawley Town
4209,241159,Chelsea
4210,237575,Estudiantes de La Plata
4211,182790,Chongqing Dangdai Lifan FC SWM Team
4212,229126,Bristol Rovers
4213,243973,1. FC Heidenheim 1846
4214,230661,FC Thun
4215,229893,Colchester United
4216,215301,Plymouth Argyle
4217,245252,1. FSV Mainz 05
4218,236292,Crotone
4219,230660,Motherwell
4220,226820,Carpi
4221,237867,TSV Hartberg
4222,244522,FC Wacker Innsbruck
4223,243242,Suwon Samsung Bluewings
4224,240682,Ettifaq FC
4225,240170,NAC Breda
4226,210986,Burton Albion
4227,245801,Cracovia
4228,240681,FC Groningen
4229,237609,Fortuna Sittard
4230,231463,Jaguares de Córdoba
4231,242470,Boyacá Chicó FC
4232,242214,New York City FC
4233,246820,Yokohama F. Marinos
4234,245796,Sint-Truidense VV
4235,238628,SV Wehen Wiesbaden
4236,238372,Stabæk Fotball
4237,246602,Livorno
4238,245321,TSV Hartberg
4239,239689,FSV Zwickau
4240,242504,Al Faisaly
4241,231752,Carpi
4242,228424,Alianza Petrolera
4243,226120,De Graafschap
4244,233030,Atlético Tucumán
4245,224582,Peterborough United
4246,192580,Bray Wanderers
4247,247364,Wisła Płock
4248,230980,Sydney FC
4249,237379,Yeovil Town
4250,241474,Vendsyssel FF
4251,235074,Stabæk Fotball
4252,236353,SønderjyskE
4253,244589,Korona Kielce
4254,236653,Barnsley
4255,244076,Eintracht Braunschweig
4256,204396,FC Emmen
4257,244073,Eintracht Braunschweig
4258,247400,Club Atlético Talleres
4259,238952,FC Carl Zeiss Jena
4260,224616,Shanghai SIPG FC
4261,245863,Amiens SC
4262,245095,San Martin de Tucumán
4263,231527,AC Ajaccio
4264,237926,Sligo Rovers
4265,237158,Gillingham
4266,245092,Chamois Niortais Football Club
4267,244068,SC Freiburg
4268,239460,US Orléans Loiret Football
4269,226450,Al Shabab
4270,241552,Perth Glory
4271,243345,SV Werder Bremen
4272,235664,Stevenage
4273,232591,V-Varen Nagasaki
4274,244878,PFC CSKA Moscow
4275,243854,RC Strasbourg Alsace
4276,242318,Sarpsborg 08 FF
4277,2702,Morecambe
4278,236941,Motherwell
4279,246924,Eintracht Frankfurt
4280,239500,FC Hansa Rostock
4281,137356,Pescara
4282,244107,Chamois Niortais Football Club
4283,242315,Trelleborgs FF
4284,240779,Fiorentina
4285,244662,Cosenza
4286,243126,San Jose Earthquakes
4287,245428,SC Freiburg
4288,241332,Shanghai SIPG FC
4289,228019,Changchun Yatai FC
4290,246450,Valenciennes FC
4291,245426,Hellas Verona
4292,243121,Górnik Zabrze
4293,232369,Vissel Kobe
4294,240048,Cork City
4295,242094,IF Brommapojkarna
4296,245165,India
4297,232621,Sanfrecce Hiroshima
4298,244140,Borussia Dortmund
4299,242092,IF Brommapojkarna
4300,234412,Fleetwood Town
4301,242904,FC Dallas
4302,242391,FC Lorient
4303,243669,Bournemouth
4304,228052,Henan Jianye FC
4305,232403,Atlético Huila
4306,243922,Śląsk Wrocław
4307,229586,CD Lugo
4308,242385,Fulham
4309,228047,Beijing Renhe FC
4310,213967,Blackpool
4311,246734,Jaguares de Córdoba
4312,245454,FC Lorient
4313,242638,Dundalk
4314,239566,FC Carl Zeiss Jena
4315,219854,Lincoln City
4316,247245,1. FC Köln
4317,242124,V-Varen Nagasaki
4318,242169,Trelleborgs FF
4319,244728,VVV-Venlo
4320,235768,Club Deportes Temuco
4321,232696,Júbilo Iwata
4322,183031,Guangzhou R&F FC
4323,246263,Boca Juniors
4324,243959,FC Energie Cottbus
4325,234743,Leicester City
4326,247542,SV Zulte-Waregem
4327,247286,Pogoń Szczecin
4328,246261,Deportivo Cali
4329,243701,Vendsyssel FF
4330,244212,Piast Gliwice
4331,236788,Cork City
4332,231924,Hull City
4333,228596,AFC Wimbledon
4334,247539,US Orléans Loiret Football
4335,245019,Crystal Palace
4336,246042,Tiburones Rojos de Veracruz
4337,243482,Unión de Santa Fe
4338,241434,Wigan Athletic
4339,241944,FC Lorient
4340,244247,Waasland-Beveren
4341,247574,Pohang Steelers
4342,245782,Eintracht Frankfurt
4343,244758,Club Atlético Talleres
4344,226838,Henan Jianye FC
4345,245781,Atlético Bucaramanga
4346,239125,Rosenborg BK
4347,234261,Blackburn Rovers
4348,243476,Vélez Sarsfield
4349,245523,Al Hazem
4350,246290,Envigado FC
4351,246849,Toronto FC
4352,242497,Curicó Unido
4353,240192,Molde FK
4354,235072,Waterford FC
4355,246335,Club Atlético Talleres
4356,244286,Macclesfield Town
4357,228926,Blackburn Rovers
4358,236861,Jaguares de Córdoba
4359,243260,KV Kortrijk
4360,237372,Incheon United FC
4361,236860,Atlético Huila
4362,243259,Huddersfield Town
4363,243258,Huddersfield Town
4364,245816,Piast Gliwice
4365,242488,Itagüí Leones FC
4366,240696,Oxford United
4367,243041,Hallescher FC
4368,222049,Hamilton Academical FC
4369,246112,Real Sociedad
4370,245088,Ettifaq FC
4371,244320,SC Paderborn 07
4372,244831,Monarcas Morelia
4373,162911,Stevenage
4374,244830,Monarcas Morelia
4375,246875,Hammarby IF
4376,243035,Albacete BP
4377,238171,Melbourne Victory
4378,232538,Nagoya Grampus
4379,242009,Cork City
4380,231513,Bristol City
4381,227929,Crewe Alexandra
4382,233048,Manchester City
4383,238167,FC Groningen
4384,234631,Hobro IK
4385,240262,Perth Glory
4386,231046,Sheffield United
4387,236677,CD Huachipato
4388,232325,Al Raed
