,Id,Name,Age,Height_Cm,Weight_Kgs,Positions,Nationality,Overall_Rating,Potential,Value_Euro,International_Reputation_1_5,Skill_Moves_1_5,Work_Rate
2346,211691,R. Weil,31,182.88,81.2,DF,Germany,67,67,575000,1,2,Medium/ High
2347,209643,M. Vilotić,32,190.5,83.9,DF,Serbia,67,67,525000,1,2,Medium/ High
2348,205291,H. Stengel,23,154.94,73.9,MF,Norway,67,75,1100000,1,3,Medium/ Medium
2349,190698,J. Burić,32,193.04,79.8,GK,Bosnia Herzegovina,67,67,475000,1,1,Medium/ Medium
2350,245226,Gonçalo Cardoso,18,187.96,83,DF,Portugal,67,79,1000000,1,2,Low/ Medium
2351,212714,T. Casasola,23,187.96,83.9,MF,Argentina,67,75,1100000,1,2,High/ High
2352,204778,Joan Román,25,175.26,69.9,MF,Spain,67,70,950000,1,3,Medium/ Medium
2353,199146,A. Halliday,27,172.72,67.1,DF,Scotland,67,68,725000,1,3,Medium/ High
2354,243945,Gonzalo Verdú,30,185.42,79.8,DF,Spain,67,67,600000,1,2,High/ Medium
2355,226793,M. Polster,25,182.88,77.1,DF,United States,67,72,850000,1,3,Medium/ Medium
2356,225769,G. Dobson,21,185.42,74.8,MF,England,67,75,1100000,1,3,Medium/ High
2357,194792,L. Hyam,27,152.4,72.1,MF,England,67,68,875000,1,3,Medium/ High
2358,189160,G. McCleary,31,182.88,76.2,MF,Jamaica,67,67,675000,1,3,Medium/ Medium
2359,53736,L. Camp,34,182.88,73.9,GK,Northern Ireland,67,67,375000,1,1,Medium/ Medium
2360,243944,N. Lozano,25,185.42,77.1,DF,Colombia,67,74,925000,1,2,Medium/ Medium
2361,215528,K. Karami,29,154.94,73,DF,Morocco,67,67,600000,1,3,Medium/ Medium
2362,200954,D. Thomalla,26,185.42,74.8,FW,Germany,67,69,950000,1,3,Medium/ Medium
2363,200698,N. Marsman,28,187.96,88,GK,Netherlands,67,68,600000,1,1,Medium/ Medium
2364,239097,D. Srbeny,24,190.5,83,FW,Germany,67,71,1000000,1,3,High/ Medium
2365,173305,C. Del Grosso,35,170.18,66.2,DF,Italy,67,67,160000,1,2,Medium/ Medium
2366,232697,L. Geminiani,28,152.4,73.9,DF,Argentina,67,68,700000,1,2,Medium/ Medium
2367,229625,S. Rapp,26,193.04,81.2,FW,Switzerland,67,70,975000,1,3,Medium/ Low
2368,222969,J. Hergault,32,185.42,79.8,DF,France,67,67,425000,1,3,Medium/ Medium
2369,216313,A. Miljković,29,182.88,74.8,DF,Serbia,67,67,600000,1,2,Medium/ High
2370,214777,L. Díaz,26,182.88,78,FW,Argentina,67,70,975000,1,3,Medium/ Medium
2371,189432,A. Chermiti,31,152.4,72.1,FW,Tunisia,67,67,725000,1,4,Medium/ Medium
2372,236024,F. N'Goma,25,175.26,68.9,MF,France,67,70,950000,1,3,Medium/ Medium
2373,239351,A. Fuchs,22,182.88,73.9,MF,Germany,67,76,1200000,1,3,High/ High
2374,173815,M. Bostwick,30,193.04,88.9,DF,England,67,67,575000,1,2,Medium/ High
2375,238839,L. Wing,23,154.94,74.8,MF,England,67,74,1100000,1,3,Medium/ Medium
2376,234231,M. Djetei,24,185.42,74.8,DF,Cameroon,67,74,925000,1,2,Medium/ Medium
2377,233207,S. Muroya,24,175.26,68,DF,Japan,67,71,825000,1,2,Medium/ High
2378,210698,M. Steinmann,24,187.96,78.9,MF,Germany,66,73,775000,1,2,Low/ Medium
2379,209162,J. Correa,26,185.42,79.8,FW,Colombia,66,69,825000,1,3,Medium/ Medium
2380,205321,J. Naismith,24,187.96,83,DF,Scotland,66,72,750000,1,2,High/ Medium
2381,222216,K. Opseth,29,187.96,89.8,FW,Norway,66,66,675000,1,2,Medium/ Medium
2382,183559,K. Engel,30,152.4,78.9,DF,Kazakhstan,66,66,475000,1,2,Medium/ High
2383,244231,F. Ahmadzadeh,26,175.26,69.9,MF,Iran,66,67,775000,1,4,Medium/ Medium
2384,222215,P. Strand,24,175.26,71.2,MF,Norway,66,72,875000,1,3,High/ High
2385,196615,U. Bangura,31,154.94,74.8,DF,Sierra Leone,66,66,475000,1,2,Low/ High
2386,240646,S. Ahannach,23,172.72,66.2,MF,Netherlands,66,74,950000,1,3,Medium/ Medium
2387,233222,K. Jóźwiak,20,175.26,69.9,MF,Poland,66,84,1400000,1,3,High/ Medium
2388,228870,B. Straalman,22,193.04,73.9,DF,Netherlands,66,72,750000,1,2,Medium/ Medium
2389,224774,H. Çinemre,25,182.88,77.1,DF,Turkey,66,73,775000,1,2,Low/ Medium
2390,220934,C. Rivas,24,172.72,91.2,FW,Colombia,66,73,925000,1,2,High/ Low
2391,242181,Neto Borges,22,182.88,84.8,DF,Brazil,66,73,775000,1,3,High/ Medium
2392,213509,Lucas,26,193.04,88.9,DF,Brazil,66,70,700000,1,2,Medium/ Medium
2393,212485,D. Bakker,24,152.4,69.9,MF,Netherlands,66,70,700000,1,2,Medium/ Medium
2394,193304,L. Burliga,30,185.42,81.2,DF,Poland,66,66,475000,1,2,Medium/ High
2395,231704,E. Ibargüen,27,182.88,77.1,FW,Colombia,66,67,775000,1,2,Medium/ Medium
2396,229912,J. Emmanuel,21,154.94,69.9,DF,England,66,74,825000,1,3,Medium/ High
2397,228632,M. Ajani,25,187.96,86.2,MF,Germany,66,69,825000,1,3,Medium/ Medium
2398,228120,K. Paal,21,152.4,69.9,DF,Netherlands,66,73,775000,1,3,High/ Medium
2399,212248,F. Lohkemper,24,154.94,76.2,FW,Germany,66,73,925000,1,3,Medium/ Medium
2400,180759,H. Taniguchi,33,182.88,73,DF,Japan,66,66,260000,1,2,Medium/ Medium
2401,243991,Valverde,34,175.26,67.1,MF,Spain,66,66,400000,1,3,Medium/ Medium
2402,172823,N. Maynard,32,154.94,69.9,FW,England,66,66,575000,1,2,High/ Low
2403,223255,A. Witry,22,152.4,76.2,DF,Norway,66,71,725000,1,2,High/ Medium
2404,234518,S. Diaz,23,175.26,78,MF,Chile,66,74,825000,1,2,Medium/ Medium
2405,234006,Josimar Feijoo,27,172.72,71.2,MF,Brazil,66,66,550000,1,2,Medium/ High
2406,187925,Y. Tafer,28,154.94,67.1,DF,Algeria,66,66,675000,1,3,Medium/ Medium
2407,243733,D. Saddiki,22,152.4,77.1,MF,Netherlands,66,73,775000,1,2,Medium/ High
2408,242453,S. van den Berg,17,187.96,78,DF,Netherlands,66,84,1100000,1,2,Medium/ Medium
2409,211221,M. Boyle,25,152.4,69.9,MF,Australia,66,69,800000,1,3,High/ Medium
2410,233510,T. Chong,19,182.88,69.9,DF,Netherlands,66,85,1300000,1,4,High/ High
2411,225574,A. Murillo,23,182.88,74.8,DF,Colombia,66,73,775000,1,2,Low/ Medium
2412,157734,A. Jaakkola,31,193.04,88,GK,Finland,66,66,400000,1,1,Medium/ Medium
2413,202534,K. Larsen,27,182.88,73.9,MF,Norway,66,66,700000,1,3,Medium/ Medium
2414,231973,D. Acosta,21,154.94,77.1,DF,United States,66,79,1100000,1,3,Medium/ Medium
2415,231205,Y. Regäsel,23,175.26,72.1,DF,Germany,66,73,750000,1,3,Medium/ Medium
2416,163621,B. Alnwick,32,182.88,79.8,GK,England,66,66,400000,1,1,Medium/ Medium
2417,210213,G. Korte,25,170.18,71.2,MF,Netherlands,66,67,775000,1,3,Medium/ Medium
2418,185380,T. Teniste,31,172.72,64.9,DF,Estonia,66,66,475000,1,2,High/ High
2419,223268,T. Andreu,30,152.4,73,MF,France,66,66,600000,1,3,High/ Low
2420,214308,A. Martínez,25,175.26,68.9,MF,Chile,66,68,800000,1,3,Medium/ Medium
2421,204324,M. Kennedy,24,175.26,64.9,MF,Scotland,66,72,875000,1,3,High/ Medium
2422,245283,F. El Mellali,21,167.64,59.9,DF,Algeria,66,74,950000,1,3,Medium/ Medium
2423,244259,S. Moharrami,23,175.26,71.2,DF,Iran,66,71,725000,1,3,High/ Medium
2424,229923,S. Stolze,24,182.88,69.9,MF,Germany,66,72,875000,1,3,Medium/ Medium
2425,177442,R. Åhman Persson,31,187.96,83.9,MF,Sweden,66,66,425000,1,2,Medium/ High
2426,206134,D. Cole,23,185.42,73,FW,England,66,72,900000,1,2,Medium/ Low
2427,239669,J. Levi,23,185.42,74.8,DF,Sweden,66,72,875000,1,3,Medium/ Low
2428,219957,J. Laursen,24,154.94,76.2,DF,Denmark,66,73,750000,1,3,High/ High
2429,213557,João Pedro,25,152.4,68.9,MF,Portugal,66,69,800000,1,3,Medium/ Medium
2430,213301,S. Horvath,22,165.1,67.1,MF,Austria,66,71,875000,1,3,Medium/ Medium
2431,197941,K. Igboananike,30,175.26,69.9,FW,Nigeria,66,66,650000,1,3,High/ Medium
2432,242740,Tiago Marques,31,193.04,78,FW,Brazil,66,66,625000,1,2,Medium/ Medium
2433,205876,F. Diarra,27,175.26,69.9,FW,Mali,66,67,775000,1,2,High/ Low
2434,243763,G. Rodríguez,28,152.4,68.9,DF,Argentina,66,66,675000,1,3,High/ Medium
2435,242739,L. Argudo,23,175.26,68,MF,United States,66,73,900000,1,3,Medium/ Medium
2436,202803,M. Angha,25,187.96,78.9,DF,Switzerland,66,72,750000,1,2,Medium/ Medium
2437,137267,R. Clark,36,152.4,74.8,MF,United States,66,66,150000,2,2,Medium/ High
2438,246066,O. Ribera,27,175.26,69.9,DF,Bolivia,66,67,,1,2,Medium/ Medium
2439,163634,F. Cosenza,33,187.96,87.1,DF,Italy,66,66,375000,1,2,Medium/ High
2440,226098,F. Del Sole,21,152.4,68,MF,Italy,66,76,1000000,1,3,Medium/ Medium
2441,223282,A. Dembélé,31,167.64,64.9,MF,France,66,66,600000,1,3,High/ High
2442,232003,M. Solís,35,185.42,83,GK,Colombia,66,66,150000,1,1,Medium/ Medium
2443,228675,D. Barinov,22,152.4,72.1,MF,Russia,66,76,925000,1,2,Medium/ Medium
2444,224067,J. Tverskov,25,185.42,84.8,DF,Denmark,66,71,725000,1,2,Medium/ Medium
2445,214339,D. Balanta,25,185.42,81.2,DF,Colombia,66,72,750000,1,2,Medium/ High
2446,207427,M. Lampson,29,190.5,91.2,GK,United States,66,68,550000,1,1,Medium/ Medium
2447,203331,L. Isgrove,26,172.72,72.1,MF,Wales,66,67,775000,1,3,Medium/ Medium
2448,202819,C. Forrester,26,154.94,68,MF,Republic of Ireland,66,69,800000,1,3,Medium/ Medium
2449,245058,O. Kiteishvili,22,172.72,64.9,MF,Georgia,66,77,1100000,1,3,High/ Medium
2450,244546,F. Proia,23,185.42,76.2,MF,Italy,66,74,925000,1,3,High/ High
2451,235842,A. Pinamonti,19,187.96,72.1,FW,Italy,66,81,1400000,1,3,Medium/ Medium
2452,213314,Ham Seok Min,25,190.5,79.8,GK,Korea Republic,66,71,625000,1,1,Medium/ Medium
2453,205378,B. Valette,26,185.42,78,GK,France,66,67,525000,1,1,Medium/ Medium
2454,199746,J. Bøge,29,154.94,69.9,DF,Denmark,66,66,500000,1,2,Medium/ Medium
2455,243521,I. Erquiaga,20,175.26,72.1,DF,Argentina,66,76,900000,1,3,Medium/ Medium
2456,198721,D. Cappelletti,27,182.88,76.2,DF,Italy,66,67,625000,1,2,Medium/ Medium
2457,232768,T. Wada,28,170.18,63,DF,Japan,66,66,525000,1,2,Medium/ Medium
2458,224592,F. Perucchini,27,190.5,88.9,GK,Italy,66,70,575000,1,1,Medium/ Medium
2459,151376,K. Arkivuo,35,175.26,72.1,DF,Finland,66,66,140000,1,3,High/ Medium
2460,214608,A. Bernal,30,182.88,79.8,MF,Colombia,66,66,475000,1,2,Medium/ High
2461,213328,S. Miangue,22,193.04,81.2,DF,Belgium,66,74,825000,1,2,Medium/ Medium
2462,184143,A. Jacobsen,29,182.88,76.2,FW,Denmark,66,66,675000,1,3,Medium/ Medium
2463,245583,Alfred,23,154.94,74.8,MF,Spain,66,73,900000,1,3,High/ Medium
2464,176207,R. Boguski,34,172.72,69.9,MF,Poland,66,66,325000,1,2,Medium/ High
2465,235855,J. Asoro,19,175.26,74.8,FW,Sweden,66,81,1400000,1,3,High/ Medium
2466,226127,C. Depres,24,187.96,79.8,FW,France,66,70,850000,1,3,Medium/ Medium
2467,211791,M. Konczkowski,25,154.94,73.9,DF,Poland,66,69,675000,1,3,High/ Medium
2468,239438,T. Hadebe,23,154.94,83.9,DF,Zimbabwe,66,76,900000,1,2,Medium/ Medium
2469,222286,G. Lloris,23,190.5,83,DF,France,66,72,750000,1,2,Low/ Medium
2470,204622,J. Meekings,26,182.88,78,DF,England,66,69,675000,1,2,Medium/ High
2471,247117,S. Braken,25,187.96,84.8,FW,Netherlands,66,70,850000,1,2,High/ Medium
2472,236877,Bruno Leite,23,182.88,74.8,MF,Cape Verde,66,75,975000,1,3,Medium/ Medium
2473,231500,D. Widgren,24,154.94,74.8,DF,Sweden,66,70,700000,1,2,Medium/ Medium
2474,185438,N. Bärkroth,27,172.72,74.8,MF,Sweden,66,66,700000,1,3,Medium/ Low
2475,183646,M. Kobras,32,182.88,79.8,GK,Austria,66,66,375000,1,1,Medium/ Medium
2476,178014,N. Madonna,32,182.88,72.1,DF,Italy,66,66,425000,1,2,Medium/ Medium
2477,155998,T. Černý,33,182.88,83,GK,Czech Republic,66,66,325000,1,1,Medium/ Medium
2478,205406,L. Martinelli,30,185.42,73,DF,Italy,66,66,500000,1,2,Low/ High
2479,182365,J. Jones,30,190.5,91.2,GK,England,66,66,425000,1,1,Medium/ Medium
2480,238941,J. Balkovec,24,185.42,73.9,DF,Slovenia,66,72,750000,1,2,High/ Medium
2481,238685,P. Herrmann,30,152.4,83.9,DF,Germany,66,66,475000,1,2,Medium/ High
2482,210269,Renato,26,185.42,78,MF,Brazil,66,71,725000,1,2,Medium/ Medium
2483,215132,S. Moyano,28,187.96,78,GK,Argentina,66,69,550000,1,1,Medium/ Medium
2484,183643,L. Königshofer,29,193.04,88.9,GK,Austria,66,66,425000,1,1,Medium/ Medium
2485,236635,Juan Rodríguez,23,182.88,83,DF,Spain,66,72,750000,1,2,Medium/ Medium
2486,116314,D. Martin,33,187.96,86.2,GK,England,66,66,375000,1,1,Medium/ Medium
2487,247130,Mateus Anderson,25,170.18,67.1,MF,Brazil,66,69,825000,1,3,Medium/ Medium
2488,239450,Tiago Castro,23,175.26,68.9,DF,Portugal,66,72,875000,1,3,Medium/ Medium
2489,236378,A. Plizzari,18,187.96,73,GK,Italy,66,84,1100000,1,1,Medium/ Medium
2490,189551,D. Gissi,27,193.04,86.2,DF,Switzerland,66,69,650000,1,2,Low/ Medium
2491,244591,J. Bogle,18,152.4,68.9,DF,England,66,83,1100000,1,3,Medium/ Medium
2492,242287,F. Ortega,19,152.4,74.8,DF,Argentina,66,80,1200000,1,3,Medium/ Medium
2493,236399,L. Bergsma,22,185.42,72.1,DF,Netherlands,66,75,875000,1,2,Medium/ Medium
2494,230511,Emílio Trevões,31,152.4,72.1,FW,Brazil,66,66,625000,1,3,Medium/ Medium
2495,210543,M. Migliorini,27,193.04,86.2,DF,Italy,66,68,650000,1,2,Low/ High
2496,179822,H. Jele,32,154.94,69.9,DF,South Africa,66,66,425000,1,3,Medium/ Medium
2497,229742,H. Alpsoy,22,185.42,78,MF,Turkey,66,77,975000,1,2,Medium/ High
2498,150894,M. Halsti,34,185.42,83.9,DF,Finland,66,66,200000,1,2,Low/ High
2499,192365,S. Bidaoui,28,167.64,63,MF,Morocco,66,66,650000,1,3,High/ Medium
2500,173165,N. Ravaglia,30,182.88,83.9,GK,Italy,66,67,500000,1,1,Medium/ Medium
2501,234093,T. Szántó,23,152.4,73,MF,Hungary,66,74,950000,1,3,Medium/ Medium
2502,230509,Danilo Sacrio,27,175.26,72.1,FW,Brazil,66,66,700000,1,3,Medium/ Medium
2503,211565,Higinio,25,182.88,78.9,FW,Spain,66,70,850000,1,2,High/ Medium
2504,210029,J. Rafferty,25,182.88,74.8,DF,Republic of Ireland,66,70,700000,1,2,High/ Medium
2505,204397,N. Bakker,26,187.96,81.2,DF,Netherlands,66,69,675000,1,2,Medium/ Medium
2506,219518,P. Becker,25,172.72,72.1,MF,Argentina,66,69,800000,1,3,Medium/ Low
2507,215422,F. Holthaus,24,154.94,76.2,DF,Germany,66,72,750000,1,3,High/ High
2508,210046,K. Sadlier,24,182.88,66.2,MF,Republic of Ireland,66,72,875000,1,3,Medium/ Medium
2509,243581,S. Guri,25,187.96,86.2,FW,Albania,66,69,825000,1,2,High/ Low
2510,207741,M. Lieder,28,187.96,84.8,FW,Netherlands,66,66,675000,1,3,High/ Medium
2511,243580,I. Openda,19,175.26,74.8,FW,Belgium,66,80,1300000,1,3,Medium/ Low
2512,236668,G. Rojas,21,172.72,68,DF,Argentina,66,78,1000000,1,3,Low/ High
2513,233084,N. Molina,20,175.26,69.9,DF,Argentina,66,76,900000,1,2,Medium/ Medium
2514,220028,S. Adekugbe,24,175.26,74.8,DF,Canada,66,73,750000,1,3,High/ High
2515,216444,M. Gouaida,25,152.4,72.1,MF,Tunisia,66,68,775000,1,3,Medium/ Medium
2516,209532,D. Bachmann,24,190.5,81.2,GK,Austria,66,74,700000,1,1,Medium/ Medium
2517,208764,Z. Alomerović,27,187.96,84.8,GK,Serbia,66,69,550000,1,1,Medium/ Medium
2518,239483,A. Tembeng,27,187.96,84.8,MF,Cameroon,66,69,675000,1,2,Medium/ Medium
2519,235899,D. Zeefuik,20,152.4,76.2,DF,Netherlands,66,74,825000,1,2,Medium/ Medium
2520,215419,C. Kerr,23,175.26,74.8,DF,Scotland,66,71,725000,1,3,High/ Medium
2521,235642,R. Yates,21,190.5,77.1,MF,England,66,79,1200000,1,2,High/ High
2522,202123,C. Aneke,25,190.5,83,FW,England,66,71,875000,1,3,Medium/ Medium
2523,232586,K. Koizumi,23,172.72,68.9,DF,Japan,66,72,750000,1,2,Medium/ Medium
2524,213642,J. Wilson,23,182.88,73,FW,England,66,73,925000,1,3,Medium/ Medium
2525,208778,N. Manfredini,30,190.5,79.8,GK,Italy,66,66,425000,1,1,Medium/ Medium
2526,207754,K. Mayi,26,182.88,78,FW,France,66,69,825000,1,3,Medium/ Medium
2527,226697,M. Laínez,22,170.18,66.2,MF,Mexico,66,72,875000,1,3,High/ Medium
2528,223369,M. Ballmert,25,172.72,68,DF,Germany,66,69,675000,1,2,Medium/ High
2529,208521,F. Brillant,33,187.96,82.1,DF,France,66,66,260000,1,2,Medium/ Medium
2530,241032,S. Diarra,24,172.72,62.1,MF,Mali,66,72,875000,1,3,Medium/ Medium
2531,236168,Raphael Doninho,31,167.64,64,MF,Brazil,66,66,600000,1,3,High/ Medium
2532,224648,Li Lei,26,182.88,66.2,DF,China PR,66,68,625000,1,2,High/ Medium
2533,188807,K. Conboy,31,185.42,77.1,DF,Denmark,66,66,475000,1,2,High/ Medium
2534,203399,O. Bouy,25,154.94,78.9,DF,Netherlands,66,72,750000,1,3,Medium/ Medium
2535,199815,S. Mantom,27,175.26,69.9,MF,England,66,67,750000,1,2,Medium/ Medium
2536,187014,C. Cercado,29,170.18,69.9,DF,Mexico,66,66,500000,1,2,Low/ Medium
2537,186502,G. Nijholt,29,182.88,78.9,MF,Netherlands,66,66,525000,1,3,Medium/ Medium
2538,156313,A. El-Abd,34,154.94,88,DF,Egypt,66,66,260000,1,2,Low/ Medium
2539,220569,E. Babayan,23,154.94,73,MF,Armenia,66,72,875000,1,3,High/ Low
2540,136601,Kim Yong Dae,39,187.96,81.2,GK,Korea Republic,66,66,40000,2,1,Medium/ Medium
2541,194200,Trujillo,31,152.4,78.9,DF,Spain,66,66,475000,1,2,Low/ Medium
2542,222104,T. Adarabioyo,21,195.58,79.8,DF,England,66,76,925000,1,2,Medium/ Medium
2543,212120,M. Heylen,25,187.96,82.1,DF,Belgium,66,70,700000,1,2,Medium/ Medium
2544,207768,L. Caballero,28,185.42,83,FW,Paraguay,66,66,675000,1,3,Medium/ Medium
2545,202904,J. Tamm,27,193.04,97.1,DF,Estonia,66,69,675000,1,2,Medium/ Medium
2546,53655,J. Bothroyd,36,190.5,88.9,FW,England,66,66,230000,2,3,High/ Low
2547,229527,S. Gryn,24,152.4,72.1,DF,Ukraine,66,72,875000,1,3,Medium/ Medium
2548,205463,M. Thiede,26,152.4,74.8,DF,Germany,66,67,625000,1,3,Medium/ Medium
2549,182422,Zhang Lu,31,193.04,84.8,GK,China PR,66,66,425000,1,1,Medium/ Medium
2550,235670,R. Lundqvist,21,152.4,73.9,MF,Sweden,66,75,1000000,1,3,Medium/ Medium
2551,230038,A. Maisonnial,20,187.96,73.9,GK,France,66,79,1000000,1,1,Medium/ Medium
2552,200086,M. Jankowski,29,154.94,68,MF,Poland,66,66,650000,1,3,Medium/ Medium
2553,188821,S. Camille,33,175.26,68.9,DF,France,66,66,350000,1,2,High/ Medium
2554,193701,J. Norwood,28,175.26,73,FW,England,66,66,675000,1,2,High/ Medium
2555,241829,Lucas,22,185.42,77.1,DF,Brazil,66,76,925000,1,2,Medium/ Medium
2556,212645,P. Konate,24,152.4,72.1,DF,Guinea,66,71,725000,1,2,High/ Medium
2557,188580,K. Ilsø,32,182.88,77.1,FW,Denmark,66,66,575000,1,3,Medium/ Low
2558,232612,K. Yonekura,30,175.26,68,DF,Japan,66,66,475000,1,2,High/ Medium
2559,162980,A. Taylor,32,152.4,68.9,DF,England,66,66,425000,1,3,Medium/ Medium
2560,216484,C. Tanner,24,175.26,66.2,MF,England,66,69,825000,1,3,Medium/ Medium
2561,177315,G. Roberts,34,152.4,73.9,MF,England,66,66,325000,1,3,Medium/ Medium
2562,239523,M. Rossmann,23,193.04,89.8,DF,Germany,66,74,825000,1,2,Medium/ Medium
2563,226723,L. Saldaña,29,170.18,66.2,DF,Colombia,66,66,500000,1,2,High/ High
2564,184482,J. Karacan,30,175.26,67.1,MF,Turkey,66,66,625000,1,3,Medium/ Medium
2565,247458,Alex Sola,19,152.4,74.8,DF,Spain,66,81,1200000,1,2,High/ Medium
2566,241570,U. Cardona,20,152.4,67.1,MF,Mexico,66,76,1000000,1,2,Medium/ Medium
2567,228770,J. Segura,22,187.96,79.8,DF,Colombia,66,79,1100000,1,2,Medium/ Medium
2568,214178,J. Vela,26,175.26,68.9,MF,Colombia,66,69,800000,1,3,High/ Low
2569,211874,S. Scherder,25,187.96,86.2,DF,Germany,66,68,650000,1,2,Low/ Medium
2570,227509,E. Ómarsson,24,182.88,73,FW,Iceland,66,70,850000,1,3,High/ Medium
2571,223925,A. Brunst,23,195.58,88,GK,Germany,66,75,750000,1,1,Medium/ Medium
2572,214709,J. Abarca,30,175.26,78,DF,Chile,66,66,500000,1,2,Medium/ High
2573,203445,B. Kessel,31,190.5,83,DF,Germany,66,66,475000,1,2,Medium/ Medium
2574,190644,H. Ibusuki,28,195.58,88.9,FW,Japan,66,66,675000,1,2,High/ Low
2575,206004,J. Ojala,29,190.5,84.8,DF,Finland,66,67,575000,1,2,Medium/ Medium
2576,236467,F. Götze,21,185.42,78,DF,Germany,66,79,1100000,1,3,Medium/ Medium
2577,235955,R. Guitane,19,165.1,59.9,MF,France,66,84,1400000,1,3,Medium/ Medium
2578,233139,C. Itten,22,187.96,81.2,FW,Switzerland,66,77,1100000,1,2,High/ Medium
2579,230835,J. Drolè,21,185.42,69.9,MF,Ivory Coast,66,79,1200000,1,3,High/ Low
2580,205491,J. Espericueta,24,152.4,77.1,MF,Mexico,66,72,875000,1,3,Medium/ Medium
2581,244402,H. El Mokeddem,20,170.18,64.9,DF,France,66,76,1000000,1,3,Medium/ Medium
2582,241586,Iñigo Muñoz,22,167.64,59.9,MF,Spain,66,78,1200000,1,3,Medium/ Low
2583,234418,P. Kurzweg,25,154.94,77.1,DF,Germany,66,70,700000,1,2,High/ Medium
2584,224690,Li Ang,25,187.96,88,DF,China PR,66,71,725000,1,2,Medium/ Medium
2585,187313,Jou Silva,31,154.94,69.9,MF,Brazil,66,66,575000,1,3,Medium/ Low
2586,179903,O. Bozanic,30,152.4,74.8,MF,Australia,66,66,625000,1,2,High/ Medium
2587,239807,D. Frattesi,19,182.88,73.9,MF,Italy,66,81,1300000,1,3,Medium/ Medium
2588,166847,C. McCann,31,185.42,74.8,DF,Republic of Ireland,66,66,475000,1,3,Medium/ Medium
2589,225983,S. Mpontshane,32,182.88,78.9,GK,South Africa,66,66,375000,1,1,Medium/ Medium
2590,214719,G. Sandoval,34,170.18,68,MF,Chile,66,66,200000,1,3,Medium/ High
2591,245694,A. Traoré,23,152.4,69.9,MF,Mali,66,72,875000,1,3,High/ Low
2592,179646,J. Juelsgård,30,182.88,81.2,DF,Denmark,66,66,500000,1,2,High/ Medium
2593,177598,S. Traut,33,182.88,79.8,DF,Germany,66,66,250000,1,2,Medium/ High
2594,234174,D. Thopola,28,152.4,72.1,DF,South Africa,66,66,500000,1,2,Medium/ Medium
2595,232382,T. Takagi,27,170.18,64,MF,Japan,66,66,675000,1,4,High/ Medium
2596,199614,G. Plet,32,193.04,83.9,FW,Netherlands,66,66,575000,1,3,Medium/ Medium
2597,177597,R. Taylor,30,187.96,68,FW,England,66,66,625000,1,2,Medium/ Low
2598,213693,J. Rothwell,24,185.42,77.1,MF,England,66,72,875000,1,3,Medium/ Medium
2599,211901,L. Hufnagel,25,182.88,73,MF,Georgia,66,71,850000,1,3,Medium/ Medium
2600,210365,Jonatan Lucca,24,185.42,76.2,MF,Brazil,66,71,850000,1,2,Medium/ Medium
2601,236988,E. Nketiah,19,175.26,69.9,FW,England,66,85,1400000,1,3,High/ Medium
2602,240846,E. Apeh,22,154.94,69.9,FW,Nigeria,66,76,1100000,1,2,Medium/ Medium
2603,223438,T. Renault,35,182.88,79.8,GK,France,66,66,260000,1,1,Medium/ Medium
2604,199118,V. Prodell,31,190.5,86.2,FW,Sweden,66,66,625000,1,2,Medium/ Low
2605,224973,Arturo Molina,23,182.88,74.8,MF,Spain,66,74,950000,1,3,Medium/ Low
2606,216269,S. Hertner,27,154.94,74.8,DF,Germany,66,67,600000,1,2,Medium/ Medium
2607,210381,C. Lykogiannis,25,185.42,78,DF,Greece,66,71,725000,1,3,High/ Medium
2608,139213,L. Michel,39,182.88,73.9,GK,Mexico,66,66,40000,1,1,Medium/ Medium
2609,246732,A. Loba,20,154.94,76.2,FW,Ivory Coast,66,77,1100000,1,3,High/ Medium
2610,177612,S. Kurtuluş,29,154.94,73.9,DF,Turkey,66,66,500000,1,2,Low/ Medium
2611,177100,T. Werner,33,175.26,69.9,MF,Germany,66,66,500000,2,3,Medium/ Medium
2612,215756,S. McQueen,24,154.94,69.9,DF,England,66,72,750000,1,3,High/ Medium
2613,233163,S. Kikuchi,27,154.94,74.8,FW,Japan,66,67,775000,1,3,High/ High
2614,199627,H. Pell,27,193.04,84.8,MF,England,66,67,625000,1,2,High/ High
2615,238282,M. Coulibaly,20,182.88,77.1,MF,Senegal,66,81,1400000,1,3,Medium/ Medium
2616,235466,Quim Araujo,30,187.96,81.2,MF,Spain,66,66,600000,1,3,Medium/ Medium
2617,226506,K. Mets,25,190.5,79.8,DF,Estonia,66,69,675000,1,2,Medium/ High
2618,225482,T. Zhamaletdinov,21,182.88,73,FW,Russia,66,77,1100000,1,3,Medium/ Medium
2619,202716,Abdón,26,154.94,78.9,FW,Spain,66,69,825000,1,2,Medium/ Medium
2620,243675,K. Scherpen,19,203.2,84.8,GK,Netherlands,66,80,1100000,1,1,Medium/ Medium
2621,201179,A. Donnarumma,28,193.04,96.2,GK,Italy,66,67,500000,1,1,Medium/ Medium
2622,228058,L. Gugganig,24,190.5,83,MF,Austria,66,73,775000,1,2,Medium/ Medium
2623,202970,Jung Seung Yong,27,182.88,83,DF,Korea Republic,66,67,600000,1,2,Medium/ Medium
2624,192473,L. Novak,30,182.88,78,FW,England,66,66,650000,1,2,High/ High
2625,190425,M. Abdellaoue,30,154.94,73.9,FW,Norway,66,66,650000,1,3,High/ Medium
