Play_Id,Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
176841,58,69,80,59,63,63,53,52,51,70,56,64,55,70,66,74,83,70,85,60,72,33,72,71,76,67,58,32,26,12,9,6,10,16
230366,75,46,75,69,42,43,43,68,63,76,76,59,60,71,75,65,69,76,60,64,72,62,51,45,63,68,72,63,76,7,8,10,12,7
225502,38,42,70,69,36,58,36,37,71,70,68,66,73,73,64,64,78,87,75,58,81,66,60,58,43,57,73,69,57,11,11,9,6,14
223710,35,71,76,64,61,66,58,30,42,69,53,69,49,61,42,75,54,72,88,66,51,18,74,60,67,54,20,25,22,8,9,14,9,10
215262,41,73,69,68,56,68,41,33,60,69,73,79,72,66,59,73,80,77,83,70,48,23,65,67,68,66,28,32,32,11,14,6,13,11
201438,67,54,60,72,63,64,68,65,71,71,57,54,69,69,67,73,58,78,63,68,66,71,68,72,58,73,66,64,63,13,14,14,16,8
177373,54,25,57,59,41,50,49,41,61,57,68,81,62,68,55,48,81,67,77,31,87,68,38,52,38,67,69,72,66,11,6,14,12,14
239837,69,71,59,73,58,73,69,75,71,74,70,69,68,69,71,71,63,69,58,74,51,45,72,76,74,71,65,54,51,7,10,14,15,10
227293,46,35,56,74,39,54,48,49,58,60,60,61,54,75,61,73,70,72,74,67,87,77,37,42,49,59,70,75,68,8,12,8,15,10
158685,32,26,77,59,24,38,28,36,51,61,39,36,49,68,44,35,56,51,81,32,72,73,32,45,33,66,70,71,62,10,6,6,13,13
210653,40,41,65,64,35,62,24,42,60,67,56,55,64,64,57,49,87,76,78,43,70,67,27,52,31,58,67,73,72,8,16,14,8,11
145117,67,56,61,69,34,58,46,41,66,70,49,29,64,67,58,71,70,77,81,65,77,74,51,66,51,80,67,69,59,6,6,9,12,11
192732,73,61,55,72,63,73,71,68,67,73,70,68,68,67,72,74,71,60,67,76,63,66,69,70,57,65,70,66,66,6,15,8,10,6
176348,74,70,68,73,69,71,77,78,71,72,67,62,69,73,70,74,67,67,77,71,57,63,75,77,72,73,46,23,22,7,6,7,12,11
239580,34,35,75,66,33,55,28,20,54,60,64,67,62,68,59,49,75,54,78,21,72,70,28,36,43,64,68,70,69,13,15,13,5,6
237532,71,36,56,69,44,70,71,70,60,71,73,72,74,69,73,75,63,78,70,62,66,69,50,52,67,63,64,70,68,12,14,9,8,13
234716,33,27,66,69,60,51,36,32,66,55,70,69,58,65,64,69,78,77,78,61,59,70,32,67,42,60,68,76,69,6,6,13,9,12
205551,70,57,62,67,55,68,65,55,59,68,81,77,74,67,80,59,74,79,66,59,59,68,63,63,59,67,68,67,67,12,13,9,13,16
202223,66,68,59,70,64,76,78,66,56,68,79,65,87,71,65,75,63,74,64,69,67,61,70,69,65,72,60,66,59,13,8,8,13,6
199663,68,53,74,74,60,67,63,66,76,72,46,48,53,64,51,82,48,48,86,72,81,72,72,70,74,75,74,73,65,16,14,13,11,12
238830,58,71,72,68,65,69,45,27,61,72,65,68,68,66,60,75,73,70,75,59,54,14,72,47,56,70,24,10,15,12,13,12,14,10
216302,66,41,56,65,41,69,64,58,60,69,75,75,88,61,81,67,75,90,57,67,56,82,53,48,58,66,65,67,66,14,11,12,12,12
210926,70,45,47,75,34,62,55,53,77,75,53,45,62,69,54,49,72,69,65,51,58,69,74,78,58,76,70,69,58,11,12,6,7,11
206317,50,35,68,72,40,67,43,48,72,69,45,58,50,60,50,72,62,72,78,64,70,71,48,66,46,76,67,73,70,14,10,8,11,6
201965,54,62,44,72,68,70,74,59,69,71,82,80,76,68,77,66,36,83,64,74,67,66,64,73,53,68,60,61,61,7,7,13,14,10
244204,29,27,69,60,26,56,27,26,56,61,73,72,57,63,56,43,76,68,78,37,77,68,28,35,33,67,67,72,73,9,7,12,14,13
237548,68,34,70,69,42,64,55,34,57,68,67,54,55,70,58,47,65,69,71,34,71,71,55,54,41,65,71,76,75,6,6,14,9,14
228332,43,37,64,73,42,61,47,51,65,67,73,71,70,65,71,69,69,73,69,38,77,72,51,56,55,67,73,72,74,9,14,8,10,11
181483,59,59,71,66,63,55,59,75,65,68,43,47,47,70,63,78,57,61,82,71,81,76,52,64,88,73,75,73,66,13,7,15,15,15
235499,45,24,72,69,23,44,25,27,64,58,56,64,51,63,55,36,78,69,91,27,68,63,36,33,34,67,71,72,65,7,12,9,8,14
212715,62,66,53,65,62,74,62,45,60,68,88,89,92,68,88,73,73,71,60,65,65,47,70,62,53,70,19,32,34,15,13,6,13,9
210923,14,20,20,25,12,14,16,16,23,17,41,49,37,68,61,18,74,35,62,12,17,24,10,66,19,57,13,20,13,70,72,66,71,68
200683,66,61,45,74,63,72,80,77,73,73,69,70,72,65,77,72,54,70,57,71,57,58,63,72,59,73,64,66,32,15,8,9,11,7
198379,59,59,62,74,62,64,56,51,74,68,54,55,57,72,61,67,64,65,76,65,66,66,55,69,50,73,68,72,67,16,12,16,11,12
223489,58,67,70,71,68,67,56,55,49,68,65,51,62,66,44,77,74,71,82,65,73,30,71,66,67,71,54,48,46,14,12,14,10,10
204289,47,71,64,62,67,70,62,61,55,72,75,72,64,67,71,74,55,64,67,65,43,33,70,53,71,67,20,18,23,7,11,14,10,15
184320,56,50,60,74,42,63,69,69,73,71,72,71,76,67,76,66,70,76,72,61,70,69,63,69,73,68,65,67,64,13,8,13,7,13
233472,70,63,53,68,55,75,64,42,52,69,86,88,79,63,74,64,66,58,53,53,37,31,62,57,52,58,17,26,29,15,6,13,11,11
212992,59,68,68,63,63,67,63,56,61,72,68,76,62,69,61,65,66,82,80,63,54,22,70,62,62,62,37,38,36,13,12,7,6,14
231423,70,60,46,70,56,72,70,47,64,72,82,78,71,67,79,73,80,80,63,62,70,68,72,58,51,61,66,69,71,11,8,13,14,11
212223,48,72,67,58,56,73,36,33,40,71,93,91,88,64,85,63,70,76,65,53,52,28,73,62,66,67,50,28,22,15,10,13,12,12
209407,69,57,59,73,57,71,69,59,69,73,78,79,74,69,76,63,78,84,76,67,71,59,69,69,59,69,63,59,55,9,9,8,6,7
171774,62,49,53,69,39,55,61,60,66,67,64,66,75,67,62,73,80,74,77,52,81,74,57,58,63,59,67,74,70,10,10,14,11,16
198654,63,67,71,77,58,69,47,67,73,72,58,68,62,67,62,76,70,70,76,75,55,69,64,73,45,70,67,68,58,8,7,8,10,12
193277,13,11,14,31,10,13,21,10,20,30,45,48,61,67,59,33,80,38,66,17,22,22,13,48,15,28,22,24,23,69,68,75,69,74
54013,74,64,62,73,70,68,80,72,74,75,64,64,72,68,73,74,42,70,63,72,36,42,70,74,68,68,45,26,36,10,12,16,16,9
140029,19,14,24,26,13,12,12,20,27,23,60,57,69,72,69,24,85,41,66,18,26,12,12,40,23,62,23,12,11,70,64,65,73,74
193276,72,51,64,70,51,63,51,62,64,68,67,65,63,70,65,73,71,78,74,65,63,70,55,55,47,62,73,72,70,7,7,7,12,9
224508,65,70,53,67,68,70,58,41,57,72,72,83,80,72,81,66,64,89,60,63,50,36,72,66,68,70,40,22,20,5,12,10,13,11
223740,65,52,59,74,59,64,70,58,73,67,61,58,59,62,65,64,75,73,75,63,68,67,67,75,59,69,68,69,67,7,7,10,11,11
190734,10,17,16,14,13,25,15,17,12,28,30,26,39,64,58,21,55,29,69,15,19,17,15,25,29,18,13,15,13,75,67,56,68,72
177934,69,61,63,67,76,67,71,68,64,70,77,74,81,74,76,73,70,65,47,69,72,39,73,69,64,67,39,37,29,11,13,16,14,8
238862,29,22,70,64,31,44,28,25,45,55,55,61,60,64,57,36,90,68,72,20,70,65,20,31,35,58,67,73,71,12,14,8,14,5
225294,64,59,62,63,62,74,69,40,49,71,85,79,77,70,80,76,35,77,54,61,56,63,67,68,56,62,65,70,66,16,12,12,13,10
220429,45,29,68,69,29,65,35,35,69,64,56,53,32,64,32,66,30,70,93,62,63,73,65,59,44,55,63,70,72,14,6,16,8,7
139533,67,41,62,61,43,66,64,53,68,68,67,67,62,68,62,59,73,77,77,47,84,67,63,57,49,61,71,69,73,12,9,15,15,8
8205,72,64,54,75,74,72,70,61,72,75,48,49,62,63,62,82,56,54,72,77,67,54,71,72,74,80,55,56,38,15,15,13,8,6
239116,65,52,64,62,59,62,65,76,62,65,77,78,79,65,79,84,58,82,61,69,73,70,56,41,38,55,66,61,76,11,5,8,5,12
224524,32,23,69,58,29,48,33,26,45,54,46,43,54,69,43,58,48,77,85,27,71,72,32,32,54,60,69,69,68,15,9,13,7,12
220172,66,37,60,64,38,65,43,37,50,64,90,87,77,62,70,66,68,74,68,58,66,67,51,45,53,61,64,66,68,6,10,8,14,8
216076,68,50,48,68,52,70,69,53,64,71,87,83,86,61,90,56,63,76,63,50,42,53,68,60,47,73,62,47,57,6,6,9,9,10
50955,70,60,50,71,62,70,59,65,69,73,62,67,81,65,87,66,50,63,63,62,81,45,65,72,75,71,52,49,41,13,14,12,10,13
157707,56,70,71,66,63,65,60,46,32,67,65,58,68,73,70,71,77,67,80,52,90,42,70,69,67,69,28,15,12,15,16,15,7,11
212747,62,55,47,71,50,74,66,59,60,72,75,66,82,64,81,49,63,67,40,72,47,33,68,70,57,68,34,42,36,9,14,15,14,16
238346,62,36,58,64,33,73,57,38,53,72,89,90,69,64,67,53,60,73,66,44,81,73,62,56,48,64,60,65,66,11,12,14,14,6
234762,69,28,58,62,36,65,58,49,59,64,77,75,73,64,72,56,64,88,71,52,71,63,59,47,44,63,62,73,72,7,10,8,13,15
219914,63,30,60,63,38,64,63,43,51,69,79,76,76,71,80,37,72,63,67,30,73,66,49,43,46,56,69,73,72,13,9,15,15,14
205834,67,64,34,64,63,71,67,68,56,73,76,74,80,70,72,69,58,72,58,69,40,37,64,68,66,61,36,44,40,10,8,9,12,10
224796,35,29,74,65,28,39,23,26,48,63,59,64,58,64,59,46,83,62,78,24,65,67,44,26,37,53,65,73,67,7,12,15,15,6
220700,53,48,55,73,57,64,49,48,66,68,64,65,71,67,68,65,71,79,72,55,80,70,49,60,48,69,64,69,61,8,9,7,15,9
190747,49,73,64,58,69,71,68,53,41,67,61,66,59,67,59,70,63,53,75,58,38,29,75,59,70,61,39,18,15,11,9,16,14,15
245275,59,48,61,74,59,67,49,62,72,73,55,61,58,66,59,69,60,58,68,61,64,61,68,68,49,57,62,71,69,13,10,11,11,7
241947,65,62,32,66,61,76,63,47,66,71,91,83,86,61,89,70,90,60,58,58,32,22,66,59,58,60,26,41,46,10,13,10,12,12
232219,57,69,54,61,59,70,67,66,60,69,90,90,83,60,83,71,55,76,66,63,57,37,67,66,66,65,29,27,35,6,10,11,12,8
209691,67,59,67,67,35,55,39,30,67,65,53,55,53,67,66,45,69,77,71,61,76,71,60,67,32,70,70,70,63,9,7,12,14,6
180250,62,68,61,71,69,69,62,59,71,70,73,75,72,71,69,73,68,75,77,69,72,68,64,65,69,66,62,67,57,14,6,15,15,12
169498,49,69,77,58,70,62,49,43,57,65,71,66,74,66,76,69,91,76,76,66,92,36,71,56,69,68,46,49,38,10,15,15,12,15
212506,47,69,78,64,65,57,68,53,51,66,50,53,56,73,58,71,88,50,75,71,50,25,78,49,75,68,23,25,27,8,13,16,14,14
206106,58,62,43,60,42,78,73,70,55,74,92,90,91,68,81,65,61,68,52,66,60,28,62,60,57,67,26,30,26,14,10,6,7,15
202778,24,11,14,22,20,11,18,19,17,25,29,30,29,65,39,19,58,30,65,14,32,13,12,11,23,51,15,14,19,71,69,66,69,70
194329,57,61,41,73,52,59,72,67,69,71,68,70,75,64,80,72,66,74,68,71,68,63,66,72,68,65,59,69,70,16,16,10,6,8
193561,64,56,73,69,53,66,59,52,65,70,74,74,72,69,74,65,86,82,69,54,70,63,68,65,43,68,64,70,67,13,9,7,8,12
190745,12,20,12,22,20,18,16,11,20,20,58,61,65,62,34,16,74,34,60,16,31,11,14,49,16,60,8,18,16,78,62,55,68,76
175897,12,13,10,36,12,12,11,14,26,23,51,49,55,60,50,22,79,21,59,17,20,10,10,31,22,50,18,11,10,71,70,64,72,69
230169,11,8,9,20,8,9,9,23,18,17,33,42,39,66,37,23,77,33,59,9,39,13,13,62,24,56,27,8,9,69,73,58,63,74
221994,73,33,57,67,31,70,62,34,57,70,83,86,76,64,76,70,80,72,71,31,61,63,67,62,41,70,62,67,66,8,7,15,7,8
173097,67,37,62,67,31,59,31,41,65,63,70,71,69,66,73,67,68,68,63,43,71,72,43,60,44,72,74,70,69,9,14,9,15,14
163625,70,64,58,73,55,59,67,68,66,72,53,52,64,64,69,72,81,69,72,70,77,65,64,67,82,71,71,69,65,16,8,6,6,8
163369,76,50,63,66,59,69,73,69,64,67,69,69,67,69,69,73,72,73,69,64,87,67,67,58,58,68,71,70,69,10,9,8,15,13
159017,59,71,73,70,65,65,65,34,63,71,74,76,72,71,64,69,66,70,69,68,48,52,75,75,62,72,38,48,46,11,16,6,7,15
221737,62,65,38,67,41,73,58,49,63,70,79,80,73,65,70,60,62,61,65,53,61,28,68,65,64,69,27,27,23,9,9,14,7,13
183336,72,65,53,68,51,71,71,71,65,70,75,74,73,67,69,82,51,68,64,74,66,48,70,67,64,69,49,39,49,13,9,13,13,16
176680,57,72,68,55,66,61,64,59,32,62,73,67,72,70,69,74,79,68,84,67,85,36,74,56,72,67,27,38,36,6,16,10,7,10
161832,64,61,74,73,68,72,65,63,63,71,51,59,65,73,76,74,80,65,82,62,77,34,74,73,69,75,54,37,32,6,14,8,7,11
205352,15,16,16,30,11,20,20,13,26,24,43,42,50,56,40,18,61,27,57,13,25,16,11,31,28,38,15,18,14,72,70,70,70,71
201512,72,38,55,68,38,62,67,58,64,64,75,79,67,63,72,56,76,74,69,41,65,70,56,48,48,64,66,68,70,6,9,10,6,7
235047,59,66,46,63,58,78,64,47,50,67,89,91,90,58,84,67,70,67,35,66,46,33,68,66,44,61,33,27,29,5,9,10,6,14
217639,68,63,39,75,57,65,74,77,73,72,73,61,61,66,65,62,54,64,61,66,49,49,68,75,65,65,37,58,45,8,15,9,15,7
244006,59,35,72,60,35,50,56,58,53,56,56,58,36,70,38,62,65,62,81,34,87,62,34,38,42,58,68,68,65,6,10,13,13,15
240166,66,64,58,65,60,77,66,47,58,74,76,79,75,60,81,76,32,64,59,64,38,20,65,69,62,59,32,32,27,14,9,6,6,10
234278,40,56,75,55,32,50,33,35,46,52,54,70,61,61,56,75,80,65,79,46,72,64,48,42,60,70,66,69,71,13,9,7,10,9
219942,71,57,61,65,40,65,53,26,55,67,89,89,67,67,54,58,75,83,64,54,66,63,64,62,64,56,71,70,67,11,7,9,14,10
190780,13,12,14,34,17,19,13,19,32,20,42,43,44,67,52,23,71,35,72,20,30,18,13,29,16,50,16,15,15,72,64,64,69,75
242236,30,26,71,66,28,49,33,27,54,56,50,58,46,66,51,53,69,63,80,23,74,68,26,34,38,60,70,70,64,8,7,9,13,12
172092,56,73,70,56,66,65,62,52,38,69,72,64,75,63,69,70,75,67,71,68,70,20,75,58,77,69,31,32,23,9,11,13,13,15
210236,38,42,71,65,30,48,21,39,65,52,35,39,31,64,43,54,69,53,88,34,77,64,54,52,60,61,70,69,65,14,11,13,16,12
208700,68,67,50,61,58,76,75,71,53,73,82,83,75,68,66,77,56,60,73,74,47,28,67,50,44,63,21,34,23,13,10,11,6,10
162875,64,37,54,69,41,72,56,51,61,69,66,60,64,71,69,52,68,78,67,34,70,68,62,53,62,64,70,71,71,12,11,6,15,11
219451,58,30,70,56,29,56,48,36,54,58,46,53,35,70,32,60,33,68,91,46,60,70,49,39,42,57,70,72,70,13,13,10,8,7
204347,26,36,76,69,18,31,41,37,57,59,32,46,59,59,34,56,76,63,89,37,74,66,33,42,32,61,67,67,61,7,15,10,7,9
224314,47,50,52,74,42,67,49,40,71,71,68,54,77,67,74,62,48,78,55,64,70,70,65,66,41,63,69,67,64,15,11,11,13,5
206650,64,52,59,73,50,66,59,49,70,72,58,55,62,70,52,68,63,67,70,70,72,65,62,71,58,74,64,68,62,8,6,15,9,11
236345,66,67,65,71,63,71,69,70,62,70,65,70,62,68,55,72,65,62,72,70,52,39,69,70,62,66,53,43,38,9,13,12,11,7
222521,37,24,76,56,31,40,29,30,36,50,34,52,42,64,42,55,63,75,88,25,70,60,28,45,43,67,73,70,65,16,13,14,13,11
197689,13,12,12,29,11,12,12,12,25,21,30,30,43,64,37,21,41,29,48,12,33,10,11,43,23,58,23,10,12,73,67,57,63,79
216376,63,67,41,68,55,75,64,40,46,71,74,80,80,65,71,58,56,76,64,52,42,48,68,64,72,56,51,55,42,15,7,9,7,12
208440,32,23,70,55,25,35,26,19,58,56,54,60,46,61,48,34,33,51,83,27,75,68,28,44,36,70,73,72,70,15,16,12,9,15
201528,65,57,69,70,57,66,61,58,69,62,75,73,62,70,56,42,74,77,73,58,70,70,52,64,60,72,68,69,68,16,13,7,11,13
233292,28,27,74,50,33,45,32,32,45,46,67,70,57,63,57,56,94,54,85,25,72,66,39,34,42,66,65,69,68,8,9,12,12,12
189003,68,42,59,69,48,61,67,66,52,66,71,67,73,65,72,47,74,80,71,54,66,66,61,59,51,67,63,71,72,11,13,13,15,9
184139,13,11,13,32,19,11,14,17,24,25,46,38,44,66,42,34,63,38,64,11,22,17,13,46,13,51,19,12,10,73,71,63,66,71
182091,62,71,51,66,66,71,66,42,46,69,85,87,92,69,71,68,61,90,62,66,56,38,70,69,57,68,28,29,22,8,11,12,13,9
237131,55,33,58,76,46,59,47,44,71,73,69,69,70,61,86,58,64,70,65,48,69,68,55,62,53,58,67,69,70,10,9,8,8,14
202827,61,60,49,71,48,72,63,54,68,75,80,69,83,69,88,72,73,71,46,69,71,57,55,72,61,65,60,56,59,9,14,13,9,12
194122,31,73,66,59,70,64,39,50,40,63,77,75,71,68,73,68,72,81,77,67,50,22,73,54,72,69,26,37,20,12,9,13,15,10
177482,51,63,68,74,49,69,80,68,70,74,59,64,82,69,83,69,70,81,69,73,76,62,71,76,70,70,61,64,59,9,10,7,10,7
237642,70,27,54,66,41,65,32,29,63,71,82,76,76,64,77,54,67,73,67,28,72,61,59,59,40,64,70,72,67,10,13,9,8,14
171082,65,66,54,69,69,75,72,64,64,71,71,67,80,70,75,71,70,69,65,69,78,29,68,63,67,77,42,29,33,6,16,13,13,15
230474,77,61,56,71,51,75,55,56,72,77,87,77,83,66,82,54,51,56,58,62,37,26,59,53,71,72,38,25,26,9,9,11,12,11
219466,68,47,42,64,30,63,62,55,60,65,79,78,82,64,80,46,79,87,36,49,80,67,65,61,39,69,70,70,68,8,10,15,12,6
192329,35,28,67,70,55,58,39,43,68,68,74,69,66,62,60,74,84,79,88,58,72,65,56,58,33,66,70,68,63,10,14,12,15,13
213577,68,73,51,64,52,74,62,45,57,70,75,77,72,66,72,71,69,80,62,64,45,35,67,62,65,58,44,35,24,15,10,14,12,9
187208,15,13,16,27,11,11,11,15,30,14,55,43,62,68,65,12,75,30,68,13,26,25,16,39,15,51,23,12,13,70,69,70,69,70
234824,63,71,53,61,64,72,43,42,59,64,82,89,81,67,73,76,70,69,65,62,60,10,69,65,68,65,24,22,17,14,7,6,8,15
176475,58,72,75,67,69,67,54,60,55,70,49,50,63,68,61,70,78,50,77,66,52,23,75,69,61,67,51,29,23,12,8,8,12,10
173147,66,55,67,69,68,70,66,64,66,68,69,55,71,68,67,73,67,78,68,78,82,74,68,67,56,70,68,74,76,4,4,4,4,4
191834,55,77,70,58,67,58,61,46,57,54,75,73,74,66,66,67,90,86,73,69,77,43,76,52,79,74,20,23,30,15,13,14,15,7
189530,71,53,63,69,51,68,72,44,62,70,74,72,70,65,76,69,77,62,64,65,73,68,59,65,54,62,70,72,73,8,13,11,14,8
214874,67,69,27,70,33,71,56,47,65,68,77,78,74,63,71,70,56,73,65,68,55,59,67,68,56,66,55,61,59,14,9,8,10,8
230489,71,61,61,67,72,77,45,55,56,71,71,72,83,66,81,71,54,62,61,67,45,34,61,71,66,62,10,24,23,10,12,7,10,7
222553,52,39,67,67,41,57,40,41,67,65,54,54,56,66,52,59,55,85,82,53,74,67,46,55,46,65,72,69,71,7,12,12,11,13
211033,17,19,20,31,12,19,15,20,24,23,46,49,32,60,55,22,70,40,71,17,24,30,18,60,23,49,14,12,17,71,71,67,70,70
204121,54,42,69,61,51,56,39,29,60,68,53,54,61,67,52,67,54,61,76,56,72,66,52,58,49,70,71,71,69,10,12,6,16,7
178264,47,73,74,65,72,59,66,62,45,65,46,59,63,67,70,72,90,48,77,64,80,20,75,58,71,80,19,30,22,4,4,4,4,4
241240,70,47,31,62,58,83,68,44,45,76,93,69,95,74,96,62,55,53,28,46,21,25,59,69,41,60,17,26,32,10,13,5,12,13
216408,42,72,69,59,68,68,52,59,45,67,66,67,62,64,56,76,73,67,76,62,60,32,71,55,60,68,26,28,25,9,13,11,9,9
207960,66,73,43,67,59,73,64,52,65,71,80,86,74,70,75,77,67,64,56,65,40,28,69,66,55,60,45,35,34,9,16,13,12,9
207448,62,33,57,65,43,69,56,27,67,67,76,81,90,74,85,66,71,76,61,59,55,70,40,52,52,72,68,69,67,16,15,7,14,15
235863,41,33,70,59,35,51,32,30,53,59,64,73,49,63,55,51,73,68,81,33,65,66,33,50,52,64,67,71,70,12,14,5,15,11
197975,52,53,47,70,49,69,39,55,67,66,65,67,81,70,78,60,80,73,77,60,81,68,60,68,44,76,66,67,58,14,15,8,8,13
188271,63,66,58,68,64,71,66,67,59,70,81,84,81,71,77,78,70,77,70,68,48,22,63,65,60,55,45,31,22,16,6,12,14,9
190575,61,52,57,74,51,69,57,60,71,73,66,68,72,68,77,72,76,68,65,58,71,66,58,69,46,72,66,68,64,15,6,7,12,7
210031,44,71,76,67,73,65,40,40,46,67,60,61,58,66,56,73,69,67,75,59,72,24,71,53,70,70,35,29,26,10,10,13,11,13
192110,67,68,69,65,45,69,63,52,60,70,86,91,89,64,71,67,80,81,63,55,35,35,67,50,64,66,30,27,24,9,9,9,11,10
188782,25,23,70,61,32,29,38,37,59,52,50,50,52,70,64,40,73,75,79,33,75,66,34,42,30,57,69,72,70,9,10,7,7,4
162926,77,62,52,70,60,65,78,75,74,72,55,53,66,64,60,79,51,64,67,73,55,61,65,77,65,67,66,65,43,8,8,7,9,6
192621,51,24,71,59,27,59,54,24,60,63,75,77,67,62,54,48,82,68,78,37,75,65,31,43,34,61,67,70,61,7,11,10,9,12
208493,73,39,59,70,34,72,57,32,63,70,78,78,76,67,77,53,70,66,66,27,57,61,54,52,33,61,64,71,71,11,14,9,9,6
194924,58,31,46,71,42,53,51,56,64,62,64,54,63,57,68,69,80,79,77,59,79,70,46,64,54,62,72,74,67,16,15,10,12,16
166764,18,17,12,13,15,16,12,19,13,18,55,50,56,65,67,22,65,43,68,14,37,17,18,60,23,50,15,11,12,71,65,67,68,75
213612,64,53,34,62,49,77,53,41,45,72,93,83,84,63,80,63,68,80,69,50,80,48,63,67,42,61,52,38,32,13,8,13,9,9
178283,11,13,12,18,17,20,17,15,12,16,56,57,52,67,33,20,72,38,70,20,35,25,13,41,20,56,21,12,11,68,65,70,68,74
219755,58,61,62,69,55,68,59,60,68,70,67,65,72,70,69,71,76,86,72,68,71,59,69,67,68,67,62,61,59,14,14,15,8,6
215147,35,32,69,57,32,44,37,50,44,47,66,63,53,63,52,52,82,66,76,33,72,65,26,23,50,50,71,71,78,13,13,13,8,15
190058,49,76,59,68,64,66,65,59,64,71,57,63,77,64,77,73,71,75,67,68,64,22,79,63,58,74,34,38,27,9,7,14,12,13
231530,63,66,66,65,62,69,58,47,61,68,86,84,87,67,82,82,49,69,62,68,40,29,67,63,67,67,56,27,28,13,15,9,14,13
201066,72,68,43,72,70,68,76,73,68,70,65,52,75,74,84,74,74,76,58,69,72,65,73,66,74,66,50,59,56,14,11,10,7,10
200810,64,31,59,62,38,61,56,32,55,66,80,78,81,67,80,61,84,91,74,30,75,61,34,35,32,59,65,65,69,13,11,11,10,5
217217,52,51,49,70,46,60,42,64,75,65,55,59,53,65,81,71,33,77,66,59,80,65,57,61,64,73,68,71,66,7,14,13,15,9
209281,69,61,46,73,59,71,69,63,67,69,71,70,80,60,72,69,32,71,53,67,50,43,66,70,61,69,22,34,42,15,13,11,12,15
189824,48,39,70,62,50,47,38,42,53,52,64,57,44,64,52,64,82,60,79,48,65,65,38,52,50,53,73,69,73,15,14,7,10,7
189568,69,61,61,65,58,54,54,47,63,73,67,69,71,72,62,72,68,83,74,52,74,70,66,64,52,68,70,65,61,14,10,10,7,8
181120,58,70,72,67,66,63,62,57,58,64,59,71,61,73,71,72,74,67,77,70,82,28,71,69,65,72,38,44,33,6,9,8,11,11
234112,66,59,50,68,45,72,42,52,59,71,91,89,90,73,90,58,83,69,60,49,55,65,58,42,50,67,65,69,64,14,14,10,14,5
177279,72,59,47,70,72,64,54,68,70,66,70,66,81,72,81,75,76,84,69,68,70,69,69,70,51,74,58,61,51,9,10,16,15,8
222079,53,59,45,74,52,73,54,49,68,73,75,74,72,65,73,62,57,68,68,59,45,46,66,67,42,62,60,64,44,6,13,12,9,10
212351,57,48,70,67,44,63,62,66,65,66,56,60,66,67,77,69,69,73,71,47,72,73,43,60,64,69,63,68,71,7,14,6,12,10
206463,71,53,48,70,58,73,70,62,58,73,84,78,84,67,82,64,79,77,51,52,70,66,62,63,59,67,65,68,66,13,12,6,7,13
206207,41,37,66,69,33,61,37,42,61,64,58,61,51,67,71,70,71,72,89,52,84,70,49,63,54,62,71,68,64,14,14,14,11,13
198783,58,70,79,57,64,62,62,59,57,61,53,50,50,66,37,76,78,35,86,74,66,23,77,64,69,70,42,50,31,9,11,8,12,10
196991,61,43,68,70,52,66,54,57,67,68,65,66,68,67,64,61,68,75,70,53,70,69,52,63,55,65,68,69,66,14,10,14,9,9
177790,70,48,73,69,52,63,47,34,67,70,69,70,66,67,63,69,75,75,76,39,77,71,53,42,34,63,58,71,70,7,8,12,16,11
232318,60,67,65,69,65,70,55,58,64,70,74,75,76,68,73,66,65,78,67,56,67,58,77,68,59,65,45,51,46,13,7,11,7,13
222590,49,74,64,62,59,69,43,39,51,66,75,75,72,67,73,68,69,69,61,54,73,27,73,55,69,59,29,31,27,8,13,15,9,11
213374,42,34,72,52,46,52,44,61,39,48,49,61,49,68,30,77,58,62,76,63,74,74,27,34,60,71,65,73,74,10,13,13,8,12
214163,60,30,56,66,54,72,37,34,67,73,77,75,72,68,77,55,88,90,76,65,74,65,72,69,37,68,64,69,70,12,11,9,12,10
189586,13,6,23,41,13,12,23,12,39,34,34,30,48,66,41,25,75,38,74,13,40,26,16,31,25,52,12,7,9,73,69,60,67,69
188305,49,69,70,65,71,63,70,64,53,68,61,65,58,66,54,75,72,64,84,66,78,33,68,44,73,71,12,13,14,8,6,15,11,6
234385,64,49,33,75,47,74,71,53,65,74,82,65,90,64,84,59,71,72,41,59,55,41,58,69,44,58,65,49,44,9,12,7,7,8
223633,75,36,55,68,41,67,76,73,66,71,77,76,71,68,64,65,62,75,65,46,64,65,56,58,39,65,65,71,67,10,9,11,7,15
212625,53,58,56,72,30,69,38,29,62,72,74,73,69,72,69,60,84,81,78,56,69,68,55,69,44,73,66,72,67,11,11,7,12,14
210833,66,70,43,70,53,74,61,30,64,70,78,83,91,65,80,47,49,48,51,46,25,35,66,53,49,66,17,15,15,11,8,7,14,12
199569,65,68,71,63,71,67,70,69,66,65,70,67,83,70,73,73,70,74,70,69,70,36,74,68,77,69,19,38,26,11,14,6,14,6
236944,64,69,62,64,65,76,43,38,58,73,80,76,82,68,77,68,51,64,50,65,33,20,70,62,59,57,20,17,14,9,12,7,12,7
